channel,channel_axis,channel_value,clip,clip_hash,config_id,detail,job_id,method,n_frames,n_frames_done,profile_id,repetition,scene,status,trace_id,wall_s
moderate,,nan,uav_sea_open,807b17cc60bcb0e0f9d8504838bbbffdc7d692eb2e7a9b27e349c084b6fc0358,a56957124aebce41,,1021e7f3fb42459c,B0a-R,16,16,7fe30b1136,4,uav:sea_open,ok,moderate|uav_sea_open|moderate|rep4|seed20240909,2.6615
moderate,,nan,uav_sea_open,807b17cc60bcb0e0f9d8504838bbbffdc7d692eb2e7a9b27e349c084b6fc0358,a56957124aebce41,,c2768e9ab03bcd5b,B0a-R,16,16,7fe30b1136,3,uav:sea_open,ok,moderate|uav_sea_open|moderate|rep3|seed20240909,2.7934
bursty,,nan,uav_sea_open,807b17cc60bcb0e0f9d8504838bbbffdc7d692eb2e7a9b27e349c084b6fc0358,a56957124aebce41,,aee1dfb98ca474dc,B0a-R,16,16,7fe30b1136,1,uav:sea_open,ok,bursty|uav_sea_open|bursty|rep1|seed20240909,2.3901
bursty,,nan,uav_sea_open,807b17cc60bcb0e0f9d8504838bbbffdc7d692eb2e7a9b27e349c084b6fc0358,a56957124aebce41,,a8137d20ac60cc71,B0a-R,16,16,7fe30b1136,2,uav:sea_open,ok,bursty|uav_sea_open|bursty|rep2|seed20240909,2.401
bursty,,nan,uav_sea_open,807b17cc60bcb0e0f9d8504838bbbffdc7d692eb2e7a9b27e349c084b6fc0358,a56957124aebce41,,16b0b16af194d943,B0a-R,16,16,7fe30b1136,3,uav:sea_open,ok,bursty|uav_sea_open|bursty|rep3|seed20240909,2.3591
bursty,,nan,uav_sea_open,807b17cc60bcb0e0f9d8504838bbbffdc7d692eb2e7a9b27e349c084b6fc0358,a56957124aebce41,,9fe790c3ead34374,B0a-R,16,16,7fe30b1136,4,uav:sea_open,ok,bursty|uav_sea_open|bursty|rep4|seed20240909,2.3831
harsh,,nan,uav_sea_open,807b17cc60bcb0e0f9d8504838bbbffdc7d692eb2e7a9b27e349c084b6fc0358,a56957124aebce41,,3a4b8e7e13c45aa2,B0a-R,16,16,7fe30b1136,0,uav:sea_open,ok,harsh|uav_sea_open|harsh|rep0|seed20240909,2.538
harsh,,nan,uav_sea_open,807b17cc60bcb0e0f9d8504838bbbffdc7d692eb2e7a9b27e349c084b6fc0358,a56957124aebce41,,db37a9af6af01eb5,B0a-R,16,16,7fe30b1136,1,uav:sea_open,ok,harsh|uav_sea_open|harsh|rep1|seed20240909,2.3772
harsh,,nan,uav_sea_open,807b17cc60bcb0e0f9d8504838bbbffdc7d692eb2e7a9b27e349c084b6fc0358,a56957124aebce41,,e1fbf73263e32ceb,B0a-R,16,16,7fe30b1136,2,uav:sea_open,ok,harsh|uav_sea_open|harsh|rep2|seed20240909,2.4589
harsh,,nan,uav_sea_open,807b17cc60bcb0e0f9d8504838bbbffdc7d692eb2e7a9b27e349c084b6fc0358,a56957124aebce41,,3f4cacd09b5f8574,B0a-R,16,16,7fe30b1136,4,uav:sea_open,ok,harsh|uav_sea_open|harsh|rep4|seed20240909,2.2914
harsh,,nan,uav_sea_open,807b17cc60bcb0e0f9d8504838bbbffdc7d692eb2e7a9b27e349c084b6fc0358,a56957124aebce41,,492a0fb864580db4,B0a-R,16,16,7fe30b1136,3,uav:sea_open,ok,harsh|uav_sea_open|harsh|rep3|seed20240909,2.3409
clean,,nan,uav_sea_open,807b17cc60bcb0e0f9d8504838bbbffdc7d692eb2e7a9b27e349c084b6fc0358,a56957124aebce41,,81f417a9a0c270eb,B0d,16,16,7fe30b1136,0,uav:sea_open,ok,clean|uav_sea_open|clean|rep0|seed20240909,5.0597
clean,,nan,uav_sea_open,807b17cc60bcb0e0f9d8504838bbbffdc7d692eb2e7a9b27e349c084b6fc0358,a56957124aebce41,,8e1c25dc84ef0245,B0d,16,16,7fe30b1136,1,uav:sea_open,ok,clean|uav_sea_open|clean|rep1|seed20240909,4.8864
clean,,nan,uav_sea_open,807b17cc60bcb0e0f9d8504838bbbffdc7d692eb2e7a9b27e349c084b6fc0358,a56957124aebce41,,d614212347ebab73,B0d,16,16,7fe30b1136,2,uav:sea_open,ok,clean|uav_sea_open|clean|rep2|seed20240909,4.9739
clean,,nan,uav_sea_open,807b17cc60bcb0e0f9d8504838bbbffdc7d692eb2e7a9b27e349c084b6fc0358,a56957124aebce41,,1fa598ccb6bfd47a,B0d,16,16,7fe30b1136,3,uav:sea_open,ok,clean|uav_sea_open|clean|rep3|seed20240909,4.9622
clean,,nan,uav_sea_open,807b17cc60bcb0e0f9d8504838bbbffdc7d692eb2e7a9b27e349c084b6fc0358,a56957124aebce41,,28aa9aad46e3b0cd,B0d,16,16,7fe30b1136,4,uav:sea_open,ok,clean|uav_sea_open|clean|rep4|seed20240909,4.9974
mild,,nan,uav_sea_open,807b17cc60bcb0e0f9d8504838bbbffdc7d692eb2e7a9b27e349c084b6fc0358,a56957124aebce41,,51ebe13d9a6d7257,B0d,16,16,7fe30b1136,0,uav:sea_open,ok,mild|uav_sea_open|mild|rep0|seed20240909,5.1709
mild,,nan,uav_sea_open,807b17cc60bcb0e0f9d8504838bbbffdc7d692eb2e7a9b27e349c084b6fc0358,a56957124aebce41,,08e50d316a72171f,B0d,16,16,7fe30b1136,1,uav:sea_open,ok,mild|uav_sea_open|mild|rep1|seed20240909,5.3293
mild,,nan,uav_sea_open,807b17cc60bcb0e0f9d8504838bbbffdc7d692eb2e7a9b27e349c084b6fc0358,a56957124aebce41,,bdf783eb7a258087,B0d,16,16,7fe30b1136,2,uav:sea_open,ok,mild|uav_sea_open|mild|rep2|seed20240909,5.2795
mild,,nan,uav_sea_open,807b17cc60bcb0e0f9d8504838bbbffdc7d692eb2e7a9b27e349c084b6fc0358,a56957124aebce41,,63aef9483b1ab691,B0d,16,16,7fe30b1136,3,uav:sea_open,ok,mild|uav_sea_open|mild|rep3|seed20240909,5.2757
mild,,nan,uav_sea_open,807b17cc60bcb0e0f9d8504838bbbffdc7d692eb2e7a9b27e349c084b6fc0358,a56957124aebce41,,40bb91dfc7fbdb99,B0d,16,16,7fe30b1136,4,uav:sea_open,ok,mild|uav_sea_open|mild|rep4|seed20240909,5.3525
clean,,nan,uav_sea_open,807b17cc60bcb0e0f9d8504838bbbffdc7d692eb2e7a9b27e349c084b6fc0358,a56957124aebce41,,5a0fc46d7cbf5243,B1,16,16,7fe30b1136,0,uav:sea_open,ok,clean|uav_sea_open|clean|rep0|seed20240909,0.5306
clean,,nan,uav_sea_open,807b17cc60bcb0e0f9d8504838bbbffdc7d692eb2e7a9b27e349c084b6fc0358,a56957124aebce41,,b1d910c7a20de622,B1,16,16,7fe30b1136,1,uav:sea_open,ok,clean|uav_sea_open|clean|rep1|seed20240909,0.5467
clean,,nan,uav_sea_open,807b17cc60bcb0e0f9d8504838bbbffdc7d692eb2e7a9b27e349c084b6fc0358,a56957124aebce41,,e334fc6a46357c8b,B1,16,16,7fe30b1136,2,uav:sea_open,ok,clean|uav_sea_open|clean|rep2|seed20240909,0.5373
clean,,nan,uav_sea_open,807b17cc60bcb0e0f9d8504838bbbffdc7d692eb2e7a9b27e349c084b6fc0358,a56957124aebce41,,3ff908b513e5301c,B1,16,16,7fe30b1136,3,uav:sea_open,ok,clean|uav_sea_open|clean|rep3|seed20240909,0.5013
harsh,,nan,uav_sea_open,807b17cc60bcb0e0f9d8504838bbbffdc7d692eb2e7a9b27e349c084b6fc0358,a56957124aebce41,,9e19b2b168175e10,B0d,16,16,7fe30b1136,0,uav:sea_open,ok,harsh|uav_sea_open|harsh|rep0|seed20240909,3.5645
harsh,,nan,uav_sea_open,807b17cc60bcb0e0f9d8504838bbbffdc7d692eb2e7a9b27e349c084b6fc0358,a56957124aebce41,,5bc7bbf9b06e1196,B0d,16,16,7fe30b1136,1,uav:sea_open,ok,harsh|uav_sea_open|harsh|rep1|seed20240909,3.4236
clean,,nan,uav_sea_open,807b17cc60bcb0e0f9d8504838bbbffdc7d692eb2e7a9b27e349c084b6fc0358,a56957124aebce41,,5c625bc526d66476,B1,16,16,7fe30b1136,4,uav:sea_open,ok,clean|uav_sea_open|clean|rep4|seed20240909,0.5088
moderate,,nan,uav_sea_open,807b17cc60bcb0e0f9d8504838bbbffdc7d692eb2e7a9b27e349c084b6fc0358,a56957124aebce41,,cddcadb7057ef00a,B0d,16,16,7fe30b1136,0,uav:sea_open,ok,moderate|uav_sea_open|moderate|rep0|seed20240909,8.027
harsh,,nan,uav_sea_open,807b17cc60bcb0e0f9d8504838bbbffdc7d692eb2e7a9b27e349c084b6fc0358,a56957124aebce41,,86f889693888f20e,B0d,16,16,7fe30b1136,2,uav:sea_open,ok,harsh|uav_sea_open|harsh|rep2|seed20240909,3.4546
mild,,nan,uav_sea_open,807b17cc60bcb0e0f9d8504838bbbffdc7d692eb2e7a9b27e349c084b6fc0358,a56957124aebce41,,6382528218d0a8d2,B1,16,16,7fe30b1136,0,uav:sea_open,ok,mild|uav_sea_open|mild|rep0|seed20240909,0.7336
mild,,nan,uav_sea_open,807b17cc60bcb0e0f9d8504838bbbffdc7d692eb2e7a9b27e349c084b6fc0358,a56957124aebce41,,82bfd46f12810c82,B1,16,16,7fe30b1136,1,uav:sea_open,ok,mild|uav_sea_open|mild|rep1|seed20240909,0.7006
harsh,,nan,uav_sea_open,807b17cc60bcb0e0f9d8504838bbbffdc7d692eb2e7a9b27e349c084b6fc0358,a56957124aebce41,,ad7b044f6e74254f,B0d,16,16,7fe30b1136,3,uav:sea_open,ok,harsh|uav_sea_open|harsh|rep3|seed20240909,3.3928
moderate,,nan,uav_sea_open,807b17cc60bcb0e0f9d8504838bbbffdc7d692eb2e7a9b27e349c084b6fc0358,a56957124aebce41,,11279adfaec201f2,B0d,16,16,7fe30b1136,1,uav:sea_open,ok,moderate|uav_sea_open|moderate|rep1|seed20240909,8.4236
mild,,nan,uav_sea_open,807b17cc60bcb0e0f9d8504838bbbffdc7d692eb2e7a9b27e349c084b6fc0358,a56957124aebce41,,27d54c0c4f0e0c87,B1,16,16,7fe30b1136,2,uav:sea_open,ok,mild|uav_sea_open|mild|rep2|seed20240909,0.7272
harsh,,nan,uav_sea_open,807b17cc60bcb0e0f9d8504838bbbffdc7d692eb2e7a9b27e349c084b6fc0358,a56957124aebce41,,8fa092488ddd4cfd,B0d,16,16,7fe30b1136,4,uav:sea_open,ok,harsh|uav_sea_open|harsh|rep4|seed20240909,3.4655
mild,,nan,uav_sea_open,807b17cc60bcb0e0f9d8504838bbbffdc7d692eb2e7a9b27e349c084b6fc0358,a56957124aebce41,,81fb13b733f887ed,B1,16,16,7fe30b1136,3,uav:sea_open,ok,mild|uav_sea_open|mild|rep3|seed20240909,0.7673
mild,,nan,uav_sea_open,807b17cc60bcb0e0f9d8504838bbbffdc7d692eb2e7a9b27e349c084b6fc0358,a56957124aebce41,,4492e8dcaaae8a60,B1,16,16,7fe30b1136,4,uav:sea_open,ok,mild|uav_sea_open|mild|rep4|seed20240909,0.775
