channel,clip,count,frame_id,job_id,method,repetition,scene,status
clean,uav_sea_open,8,0,81f417a9a0c270eb,B0d,0,uav:sea_open,verified
clean,uav_sea_open,8,2,81f417a9a0c270eb,B0d,0,uav:sea_open,verified
clean,uav_sea_open,8,4,81f417a9a0c270eb,B0d,0,uav:sea_open,verified
clean,uav_sea_open,8,6,81f417a9a0c270eb,B0d,0,uav:sea_open,verified
clean,uav_sea_open,8,8,81f417a9a0c270eb,B0d,0,uav:sea_open,verified
clean,uav_sea_open,8,10,81f417a9a0c270eb,B0d,0,uav:sea_open,verified
clean,uav_sea_open,8,12,81f417a9a0c270eb,B0d,0,uav:sea_open,verified
clean,uav_sea_open,8,14,81f417a9a0c270eb,B0d,0,uav:sea_open,verified
clean,uav_sea_open,8,0,8e1c25dc84ef0245,B0d,1,uav:sea_open,verified
clean,uav_sea_open,8,2,8e1c25dc84ef0245,B0d,1,uav:sea_open,verified
clean,uav_sea_open,8,4,8e1c25dc84ef0245,B0d,1,uav:sea_open,verified
clean,uav_sea_open,8,6,8e1c25dc84ef0245,B0d,1,uav:sea_open,verified
clean,uav_sea_open,8,8,8e1c25dc84ef0245,B0d,1,uav:sea_open,verified
clean,uav_sea_open,8,10,8e1c25dc84ef0245,B0d,1,uav:sea_open,verified
clean,uav_sea_open,8,12,8e1c25dc84ef0245,B0d,1,uav:sea_open,verified
clean,uav_sea_open,8,14,8e1c25dc84ef0245,B0d,1,uav:sea_open,verified
clean,uav_sea_open,8,0,d614212347ebab73,B0d,2,uav:sea_open,verified
clean,uav_sea_open,8,2,d614212347ebab73,B0d,2,uav:sea_open,verified
clean,uav_sea_open,8,4,d614212347ebab73,B0d,2,uav:sea_open,verified
clean,uav_sea_open,8,6,d614212347ebab73,B0d,2,uav:sea_open,verified
clean,uav_sea_open,8,8,d614212347ebab73,B0d,2,uav:sea_open,verified
clean,uav_sea_open,8,10,d614212347ebab73,B0d,2,uav:sea_open,verified
clean,uav_sea_open,8,12,d614212347ebab73,B0d,2,uav:sea_open,verified
clean,uav_sea_open,8,14,d614212347ebab73,B0d,2,uav:sea_open,verified
clean,uav_sea_open,8,0,1fa598ccb6bfd47a,B0d,3,uav:sea_open,verified
clean,uav_sea_open,8,2,1fa598ccb6bfd47a,B0d,3,uav:sea_open,verified
clean,uav_sea_open,8,4,1fa598ccb6bfd47a,B0d,3,uav:sea_open,verified
clean,uav_sea_open,8,6,1fa598ccb6bfd47a,B0d,3,uav:sea_open,verified
clean,uav_sea_open,8,8,1fa598ccb6bfd47a,B0d,3,uav:sea_open,verified
clean,uav_sea_open,8,10,1fa598ccb6bfd47a,B0d,3,uav:sea_open,verified
clean,uav_sea_open,8,12,1fa598ccb6bfd47a,B0d,3,uav:sea_open,verified
clean,uav_sea_open,8,14,1fa598ccb6bfd47a,B0d,3,uav:sea_open,verified
clean,uav_sea_open,8,0,28aa9aad46e3b0cd,B0d,4,uav:sea_open,verified
clean,uav_sea_open,8,2,28aa9aad46e3b0cd,B0d,4,uav:sea_open,verified
clean,uav_sea_open,8,4,28aa9aad46e3b0cd,B0d,4,uav:sea_open,verified
clean,uav_sea_open,8,6,28aa9aad46e3b0cd,B0d,4,uav:sea_open,verified
clean,uav_sea_open,8,8,28aa9aad46e3b0cd,B0d,4,uav:sea_open,verified
clean,uav_sea_open,8,10,28aa9aad46e3b0cd,B0d,4,uav:sea_open,verified
clean,uav_sea_open,8,12,28aa9aad46e3b0cd,B0d,4,uav:sea_open,verified
clean,uav_sea_open,8,14,28aa9aad46e3b0cd,B0d,4,uav:sea_open,verified
mild,uav_sea_open,8,0,51ebe13d9a6d7257,B0d,0,uav:sea_open,verified
mild,uav_sea_open,8,2,51ebe13d9a6d7257,B0d,0,uav:sea_open,verified
mild,uav_sea_open,8,4,51ebe13d9a6d7257,B0d,0,uav:sea_open,verified
mild,uav_sea_open,8,6,51ebe13d9a6d7257,B0d,0,uav:sea_open,verified
mild,uav_sea_open,8,8,51ebe13d9a6d7257,B0d,0,uav:sea_open,verified
mild,uav_sea_open,8,10,51ebe13d9a6d7257,B0d,0,uav:sea_open,verified
mild,uav_sea_open,8,12,51ebe13d9a6d7257,B0d,0,uav:sea_open,verified
mild,uav_sea_open,8,14,51ebe13d9a6d7257,B0d,0,uav:sea_open,verified
mild,uav_sea_open,8,0,08e50d316a72171f,B0d,1,uav:sea_open,verified
mild,uav_sea_open,8,2,08e50d316a72171f,B0d,1,uav:sea_open,verified
mild,uav_sea_open,8,4,08e50d316a72171f,B0d,1,uav:sea_open,verified
mild,uav_sea_open,8,6,08e50d316a72171f,B0d,1,uav:sea_open,verified
mild,uav_sea_open,8,8,08e50d316a72171f,B0d,1,uav:sea_open,verified
mild,uav_sea_open,8,10,08e50d316a72171f,B0d,1,uav:sea_open,verified
mild,uav_sea_open,8,12,08e50d316a72171f,B0d,1,uav:sea_open,verified
mild,uav_sea_open,8,14,08e50d316a72171f,B0d,1,uav:sea_open,verified
mild,uav_sea_open,8,0,bdf783eb7a258087,B0d,2,uav:sea_open,verified
mild,uav_sea_open,8,2,bdf783eb7a258087,B0d,2,uav:sea_open,verified
mild,uav_sea_open,8,4,bdf783eb7a258087,B0d,2,uav:sea_open,verified
mild,uav_sea_open,8,6,bdf783eb7a258087,B0d,2,uav:sea_open,verified
mild,uav_sea_open,8,8,bdf783eb7a258087,B0d,2,uav:sea_open,verified
mild,uav_sea_open,8,10,bdf783eb7a258087,B0d,2,uav:sea_open,verified
mild,uav_sea_open,8,12,bdf783eb7a258087,B0d,2,uav:sea_open,verified
mild,uav_sea_open,8,14,bdf783eb7a258087,B0d,2,uav:sea_open,verified
mild,uav_sea_open,8,0,63aef9483b1ab691,B0d,3,uav:sea_open,verified
mild,uav_sea_open,8,2,63aef9483b1ab691,B0d,3,uav:sea_open,verified
mild,uav_sea_open,8,4,63aef9483b1ab691,B0d,3,uav:sea_open,verified
mild,uav_sea_open,8,6,63aef9483b1ab691,B0d,3,uav:sea_open,verified
mild,uav_sea_open,8,8,63aef9483b1ab691,B0d,3,uav:sea_open,verified
mild,uav_sea_open,8,10,63aef9483b1ab691,B0d,3,uav:sea_open,verified
mild,uav_sea_open,8,12,63aef9483b1ab691,B0d,3,uav:sea_open,verified
mild,uav_sea_open,8,14,63aef9483b1ab691,B0d,3,uav:sea_open,verified
mild,uav_sea_open,8,0,40bb91dfc7fbdb99,B0d,4,uav:sea_open,verified
mild,uav_sea_open,8,2,40bb91dfc7fbdb99,B0d,4,uav:sea_open,verified
mild,uav_sea_open,8,4,40bb91dfc7fbdb99,B0d,4,uav:sea_open,verified
mild,uav_sea_open,8,6,40bb91dfc7fbdb99,B0d,4,uav:sea_open,verified
mild,uav_sea_open,8,8,40bb91dfc7fbdb99,B0d,4,uav:sea_open,verified
mild,uav_sea_open,8,10,40bb91dfc7fbdb99,B0d,4,uav:sea_open,verified
mild,uav_sea_open,8,12,40bb91dfc7fbdb99,B0d,4,uav:sea_open,verified
mild,uav_sea_open,8,14,40bb91dfc7fbdb99,B0d,4,uav:sea_open,verified
harsh,uav_sea_open,8,0,9e19b2b168175e10,B0d,0,uav:sea_open,no_sync
harsh,uav_sea_open,8,2,9e19b2b168175e10,B0d,0,uav:sea_open,header_unrecoverable
harsh,uav_sea_open,8,4,9e19b2b168175e10,B0d,0,uav:sea_open,header_unrecoverable
harsh,uav_sea_open,8,6,9e19b2b168175e10,B0d,0,uav:sea_open,header_unrecoverable
harsh,uav_sea_open,4,7,9e19b2b168175e10,B0d,0,uav:sea_open,header_unrecoverable
harsh,uav_sea_open,8,9,9e19b2b168175e10,B0d,0,uav:sea_open,header_unrecoverable
harsh,uav_sea_open,8,11,9e19b2b168175e10,B0d,0,uav:sea_open,header_unrecoverable
harsh,uav_sea_open,4,13,9e19b2b168175e10,B0d,0,uav:sea_open,no_sync
harsh,uav_sea_open,8,14,9e19b2b168175e10,B0d,0,uav:sea_open,header_unrecoverable
harsh,uav_sea_open,8,0,5bc7bbf9b06e1196,B0d,1,uav:sea_open,header_unrecoverable
harsh,uav_sea_open,8,2,5bc7bbf9b06e1196,B0d,1,uav:sea_open,header_unrecoverable
harsh,uav_sea_open,8,4,5bc7bbf9b06e1196,B0d,1,uav:sea_open,header_unrecoverable
harsh,uav_sea_open,8,6,5bc7bbf9b06e1196,B0d,1,uav:sea_open,header_unrecoverable
harsh,uav_sea_open,4,8,5bc7bbf9b06e1196,B0d,1,uav:sea_open,no_sync
harsh,uav_sea_open,2,9,5bc7bbf9b06e1196,B0d,1,uav:sea_open,raster_dropped
harsh,uav_sea_open,4,11,5bc7bbf9b06e1196,B0d,1,uav:sea_open,header_unrecoverable
harsh,uav_sea_open,4,12,5bc7bbf9b06e1196,B0d,1,uav:sea_open,header_unrecoverable
harsh,uav_sea_open,8,13,5bc7bbf9b06e1196,B0d,1,uav:sea_open,header_unrecoverable
harsh,uav_sea_open,8,15,5bc7bbf9b06e1196,B0d,1,uav:sea_open,header_unrecoverable
moderate,uav_sea_open,8,1,cddcadb7057ef00a,B0d,0,uav:sea_open,verified
moderate,uav_sea_open,8,3,cddcadb7057ef00a,B0d,0,uav:sea_open,verified
moderate,uav_sea_open,1,4,cddcadb7057ef00a,B0d,0,uav:sea_open,payload_unrecoverable
moderate,uav_sea_open,4,6,cddcadb7057ef00a,B0d,0,uav:sea_open,verified
moderate,uav_sea_open,8,7,cddcadb7057ef00a,B0d,0,uav:sea_open,verified
moderate,uav_sea_open,8,9,cddcadb7057ef00a,B0d,0,uav:sea_open,verified
moderate,uav_sea_open,8,11,cddcadb7057ef00a,B0d,0,uav:sea_open,verified
moderate,uav_sea_open,8,13,cddcadb7057ef00a,B0d,0,uav:sea_open,verified
moderate,uav_sea_open,2,14,cddcadb7057ef00a,B0d,0,uav:sea_open,header_unrecoverable
moderate,uav_sea_open,8,15,cddcadb7057ef00a,B0d,0,uav:sea_open,verified
harsh,uav_sea_open,8,1,86f889693888f20e,B0d,2,uav:sea_open,header_unrecoverable
harsh,uav_sea_open,4,2,86f889693888f20e,B0d,2,uav:sea_open,header_unrecoverable
harsh,uav_sea_open,8,4,86f889693888f20e,B0d,2,uav:sea_open,header_unrecoverable
harsh,uav_sea_open,1,6,86f889693888f20e,B0d,2,uav:sea_open,raster_dropped
harsh,uav_sea_open,8,7,86f889693888f20e,B0d,2,uav:sea_open,header_unrecoverable
harsh,uav_sea_open,8,9,86f889693888f20e,B0d,2,uav:sea_open,header_unrecoverable
harsh,uav_sea_open,8,11,86f889693888f20e,B0d,2,uav:sea_open,header_unrecoverable
harsh,uav_sea_open,8,13,86f889693888f20e,B0d,2,uav:sea_open,header_unrecoverable
harsh,uav_sea_open,8,15,86f889693888f20e,B0d,2,uav:sea_open,header_unrecoverable
harsh,uav_sea_open,8,1,ad7b044f6e74254f,B0d,3,uav:sea_open,header_unrecoverable
harsh,uav_sea_open,8,3,ad7b044f6e74254f,B0d,3,uav:sea_open,header_unrecoverable
harsh,uav_sea_open,1,4,ad7b044f6e74254f,B0d,3,uav:sea_open,raster_dropped
harsh,uav_sea_open,8,6,ad7b044f6e74254f,B0d,3,uav:sea_open,header_unrecoverable
harsh,uav_sea_open,8,8,ad7b044f6e74254f,B0d,3,uav:sea_open,header_unrecoverable
harsh,uav_sea_open,8,10,ad7b044f6e74254f,B0d,3,uav:sea_open,header_unrecoverable
harsh,uav_sea_open,8,12,ad7b044f6e74254f,B0d,3,uav:sea_open,header_unrecoverable
harsh,uav_sea_open,1,13,ad7b044f6e74254f,B0d,3,uav:sea_open,raster_dropped
harsh,uav_sea_open,4,15,ad7b044f6e74254f,B0d,3,uav:sea_open,header_unrecoverable
moderate,uav_sea_open,8,0,11279adfaec201f2,B0d,1,uav:sea_open,verified
moderate,uav_sea_open,8,2,11279adfaec201f2,B0d,1,uav:sea_open,verified
moderate,uav_sea_open,8,4,11279adfaec201f2,B0d,1,uav:sea_open,verified
moderate,uav_sea_open,3,5,11279adfaec201f2,B0d,1,uav:sea_open,payload_unrecoverable
moderate,uav_sea_open,8,7,11279adfaec201f2,B0d,1,uav:sea_open,verified
moderate,uav_sea_open,8,9,11279adfaec201f2,B0d,1,uav:sea_open,verified
moderate,uav_sea_open,8,11,11279adfaec201f2,B0d,1,uav:sea_open,verified
moderate,uav_sea_open,8,13,11279adfaec201f2,B0d,1,uav:sea_open,verified
moderate,uav_sea_open,8,15,11279adfaec201f2,B0d,1,uav:sea_open,verified
harsh,uav_sea_open,8,1,8fa092488ddd4cfd,B0d,4,uav:sea_open,header_unrecoverable
harsh,uav_sea_open,8,3,8fa092488ddd4cfd,B0d,4,uav:sea_open,header_unrecoverable
harsh,uav_sea_open,8,5,8fa092488ddd4cfd,B0d,4,uav:sea_open,header_unrecoverable
harsh,uav_sea_open,8,7,8fa092488ddd4cfd,B0d,4,uav:sea_open,header_unrecoverable
harsh,uav_sea_open,4,8,8fa092488ddd4cfd,B0d,4,uav:sea_open,header_unrecoverable
harsh,uav_sea_open,4,9,8fa092488ddd4cfd,B0d,4,uav:sea_open,no_sync
harsh,uav_sea_open,8,11,8fa092488ddd4cfd,B0d,4,uav:sea_open,header_unrecoverable
harsh,uav_sea_open,8,13,8fa092488ddd4cfd,B0d,4,uav:sea_open,header_unrecoverable
harsh,uav_sea_open,8,15,8fa092488ddd4cfd,B0d,4,uav:sea_open,header_unrecoverable
moderate,uav_sea_open,4,1,29a036bcc307f72b,B0d,3,uav:sea_open,no_sync
moderate,uav_sea_open,3,1,29a036bcc307f72b,B0d,3,uav:sea_open,payload_unrecoverable
moderate,uav_sea_open,2,2,29a036bcc307f72b,B0d,3,uav:sea_open,header_unrecoverable
moderate,uav_sea_open,5,3,29a036bcc307f72b,B0d,3,uav:sea_open,verified
moderate,uav_sea_open,5,4,29a036bcc307f72b,B0d,3,uav:sea_open,verified
moderate,uav_sea_open,7,5,29a036bcc307f72b,B0d,3,uav:sea_open,verified
moderate,uav_sea_open,8,6,29a036bcc307f72b,B0d,3,uav:sea_open,verified
moderate,uav_sea_open,8,8,29a036bcc307f72b,B0d,3,uav:sea_open,verified
moderate,uav_sea_open,1,9,29a036bcc307f72b,B0d,3,uav:sea_open,payload_unrecoverable
moderate,uav_sea_open,8,11,29a036bcc307f72b,B0d,3,uav:sea_open,verified
moderate,uav_sea_open,3,13,29a036bcc307f72b,B0d,3,uav:sea_open,payload_unrecoverable
moderate,uav_sea_open,4,13,29a036bcc307f72b,B0d,3,uav:sea_open,verified
moderate,uav_sea_open,8,15,29a036bcc307f72b,B0d,3,uav:sea_open,verified
moderate,uav_sea_open,8,1,4fe8a65cde5d22a0,B0d,2,uav:sea_open,verified
moderate,uav_sea_open,8,3,4fe8a65cde5d22a0,B0d,2,uav:sea_open,verified
moderate,uav_sea_open,1,4,4fe8a65cde5d22a0,B0d,2,uav:sea_open,payload_unrecoverable
moderate,uav_sea_open,8,6,4fe8a65cde5d22a0,B0d,2,uav:sea_open,verified
moderate,uav_sea_open,6,8,4fe8a65cde5d22a0,B0d,2,uav:sea_open,verified
moderate,uav_sea_open,8,9,4fe8a65cde5d22a0,B0d,2,uav:sea_open,verified
moderate,uav_sea_open,4,10,4fe8a65cde5d22a0,B0d,2,uav:sea_open,no_sync
moderate,uav_sea_open,8,12,4fe8a65cde5d22a0,B0d,2,uav:sea_open,verified
moderate,uav_sea_open,6,14,4fe8a65cde5d22a0,B0d,2,uav:sea_open,verified
moderate,uav_sea_open,8,15,4fe8a65cde5d22a0,B0d,2,uav:sea_open,verified
moderate,uav_sea_open,1,0,7ce694d3bc1ee64b,B0d,4,uav:sea_open,auth_failed
moderate,uav_sea_open,8,1,7ce694d3bc1ee64b,B0d,4,uav:sea_open,verified
moderate,uav_sea_open,8,3,7ce694d3bc1ee64b,B0d,4,uav:sea_open,verified
moderate,uav_sea_open,3,4,7ce694d3bc1ee64b,B0d,4,uav:sea_open,payload_unrecoverable
moderate,uav_sea_open,8,5,7ce694d3bc1ee64b,B0d,4,uav:sea_open,verified
moderate,uav_sea_open,1,6,7ce694d3bc1ee64b,B0d,4,uav:sea_open,auth_failed
moderate,uav_sea_open,8,8,7ce694d3bc1ee64b,B0d,4,uav:sea_open,verified
moderate,uav_sea_open,8,10,7ce694d3bc1ee64b,B0d,4,uav:sea_open,verified
moderate,uav_sea_open,2,11,7ce694d3bc1ee64b,B0d,4,uav:sea_open,header_unrecoverable
moderate,uav_sea_open,8,12,7ce694d3bc1ee64b,B0d,4,uav:sea_open,verified
moderate,uav_sea_open,8,14,7ce694d3bc1ee64b,B0d,4,uav:sea_open,verified
bursty,uav_sea_open,8,0,e335bcc6dd291998,B0d,0,uav:sea_open,verified
bursty,uav_sea_open,4,1,e335bcc6dd291998,B0d,0,uav:sea_open,no_sync
bursty,uav_sea_open,2,2,e335bcc6dd291998,B0d,0,uav:sea_open,header_invalid
bursty,uav_sea_open,7,3,e335bcc6dd291998,B0d,0,uav:sea_open,verified
bursty,uav_sea_open,8,4,e335bcc6dd291998,B0d,0,uav:sea_open,verified
bursty,uav_sea_open,8,6,e335bcc6dd291998,B0d,0,uav:sea_open,verified
bursty,uav_sea_open,3,8,e335bcc6dd291998,B0d,0,uav:sea_open,payload_unrecoverable
bursty,uav_sea_open,4,8,e335bcc6dd291998,B0d,0,uav:sea_open,verified
bursty,uav_sea_open,8,10,e335bcc6dd291998,B0d,0,uav:sea_open,verified
bursty,uav_sea_open,8,12,e335bcc6dd291998,B0d,0,uav:sea_open,verified
bursty,uav_sea_open,4,14,e335bcc6dd291998,B0d,0,uav:sea_open,no_sync
bursty,uav_sea_open,4,15,e335bcc6dd291998,B0d,0,uav:sea_open,verified
bursty,uav_sea_open,4,0,ae4c85078f0557e1,B0d,3,uav:sea_open,no_sync
bursty,uav_sea_open,4,1,ae4c85078f0557e1,B0d,3,uav:sea_open,no_sync
bursty,uav_sea_open,6,2,ae4c85078f0557e1,B0d,3,uav:sea_open,verified
bursty,uav_sea_open,8,3,ae4c85078f0557e1,B0d,3,uav:sea_open,verified
bursty,uav_sea_open,4,4,ae4c85078f0557e1,B0d,3,uav:sea_open,header_unrecoverable
bursty,uav_sea_open,4,5,ae4c85078f0557e1,B0d,3,uav:sea_open,header_unrecoverable
bursty,uav_sea_open,2,7,ae4c85078f0557e1,B0d,3,uav:sea_open,auth_failed
bursty,uav_sea_open,5,7,ae4c85078f0557e1,B0d,3,uav:sea_open,verified
bursty,uav_sea_open,4,8,ae4c85078f0557e1,B0d,3,uav:sea_open,payload_unrecoverable
bursty,uav_sea_open,4,9,ae4c85078f0557e1,B0d,3,uav:sea_open,verified
bursty,uav_sea_open,4,11,ae4c85078f0557e1,B0d,3,uav:sea_open,verified
bursty,uav_sea_open,3,11,ae4c85078f0557e1,B0d,3,uav:sea_open,payload_unrecoverable
bursty,uav_sea_open,4,13,ae4c85078f0557e1,B0d,3,uav:sea_open,payload_unrecoverable
bursty,uav_sea_open,8,14,ae4c85078f0557e1,B0d,3,uav:sea_open,verified
bursty,uav_sea_open,1,15,ae4c85078f0557e1,B0d,3,uav:sea_open,payload_unrecoverable
bursty,uav_sea_open,8,1,cb1b41749f473e3b,B0d,1,uav:sea_open,verified
bursty,uav_sea_open,1,2,cb1b41749f473e3b,B0d,1,uav:sea_open,payload_unrecoverable
bursty,uav_sea_open,1,3,cb1b41749f473e3b,B0d,1,uav:sea_open,header_invalid
bursty,uav_sea_open,4,3,cb1b41749f473e3b,B0d,1,uav:sea_open,no_sync
bursty,uav_sea_open,5,4,cb1b41749f473e3b,B0d,1,uav:sea_open,verified
bursty,uav_sea_open,3,6,cb1b41749f473e3b,B0d,1,uav:sea_open,payload_unrecoverable
bursty,uav_sea_open,4,6,cb1b41749f473e3b,B0d,1,uav:sea_open,verified
bursty,uav_sea_open,5,8,cb1b41749f473e3b,B0d,1,uav:sea_open,verified
bursty,uav_sea_open,4,9,cb1b41749f473e3b,B0d,1,uav:sea_open,payload_unrecoverable
bursty,uav_sea_open,8,10,cb1b41749f473e3b,B0d,1,uav:sea_open,verified
bursty,uav_sea_open,8,12,cb1b41749f473e3b,B0d,1,uav:sea_open,payload_unrecoverable
bursty,uav_sea_open,4,14,cb1b41749f473e3b,B0d,1,uav:sea_open,verified
bursty,uav_sea_open,8,15,cb1b41749f473e3b,B0d,1,uav:sea_open,verified
bursty,uav_sea_open,2,0,99529cceb8377d8b,B0d,4,uav:sea_open,payload_unrecoverable
bursty,uav_sea_open,4,1,99529cceb8377d8b,B0d,4,uav:sea_open,payload_unrecoverable
bursty,uav_sea_open,5,2,99529cceb8377d8b,B0d,4,uav:sea_open,payload_unrecoverable
bursty,uav_sea_open,4,3,99529cceb8377d8b,B0d,4,uav:sea_open,verified
bursty,uav_sea_open,8,4,99529cceb8377d8b,B0d,4,uav:sea_open,verified
bursty,uav_sea_open,4,5,99529cceb8377d8b,B0d,4,uav:sea_open,verified
bursty,uav_sea_open,4,6,99529cceb8377d8b,B0d,4,uav:sea_open,payload_unrecoverable
bursty,uav_sea_open,4,8,99529cceb8377d8b,B0d,4,uav:sea_open,verified
bursty,uav_sea_open,8,9,99529cceb8377d8b,B0d,4,uav:sea_open,verified
bursty,uav_sea_open,2,10,99529cceb8377d8b,B0d,4,uav:sea_open,payload_unrecoverable
bursty,uav_sea_open,8,12,99529cceb8377d8b,B0d,4,uav:sea_open,verified
bursty,uav_sea_open,4,13,99529cceb8377d8b,B0d,4,uav:sea_open,verified
bursty,uav_sea_open,2,14,99529cceb8377d8b,B0d,4,uav:sea_open,header_unrecoverable
bursty,uav_sea_open,8,0,063cb68ce1e2974a,B0d,2,uav:sea_open,verified
bursty,uav_sea_open,4,1,063cb68ce1e2974a,B0d,2,uav:sea_open,no_sync
bursty,uav_sea_open,1,2,063cb68ce1e2974a,B0d,2,uav:sea_open,header_unrecoverable
bursty,uav_sea_open,8,3,063cb68ce1e2974a,B0d,2,uav:sea_open,verified
bursty,uav_sea_open,8,5,063cb68ce1e2974a,B0d,2,uav:sea_open,verified
bursty,uav_sea_open,4,7,063cb68ce1e2974a,B0d,2,uav:sea_open,verified
bursty,uav_sea_open,8,8,063cb68ce1e2974a,B0d,2,uav:sea_open,verified
bursty,uav_sea_open,8,10,063cb68ce1e2974a,B0d,2,uav:sea_open,verified
bursty,uav_sea_open,2,11,063cb68ce1e2974a,B0d,2,uav:sea_open,verified
bursty,uav_sea_open,1,11,063cb68ce1e2974a,B0d,2,uav:sea_open,header_invalid
bursty,uav_sea_open,8,13,063cb68ce1e2974a,B0d,2,uav:sea_open,verified
bursty,uav_sea_open,4,15,063cb68ce1e2974a,B0d,2,uav:sea_open,verified
clean,uav_sea_open,4,0,b803f895ba0653b2,B3,0,uav:sea_open,fragment_recovered
clean,uav_sea_open,4,1,b803f895ba0653b2,B3,0,uav:sea_open,fragment_recovered
clean,uav_sea_open,4,2,b803f895ba0653b2,B3,0,uav:sea_open,fragment_recovered
clean,uav_sea_open,4,3,b803f895ba0653b2,B3,0,uav:sea_open,fragment_recovered
clean,uav_sea_open,4,4,b803f895ba0653b2,B3,0,uav:sea_open,fragment_recovered
clean,uav_sea_open,4,5,b803f895ba0653b2,B3,0,uav:sea_open,fragment_recovered
clean,uav_sea_open,4,6,b803f895ba0653b2,B3,0,uav:sea_open,fragment_recovered
clean,uav_sea_open,4,7,b803f895ba0653b2,B3,0,uav:sea_open,fragment_recovered
clean,uav_sea_open,4,8,b803f895ba0653b2,B3,0,uav:sea_open,fragment_recovered
clean,uav_sea_open,4,9,b803f895ba0653b2,B3,0,uav:sea_open,fragment_recovered
clean,uav_sea_open,4,10,b803f895ba0653b2,B3,0,uav:sea_open,fragment_recovered
clean,uav_sea_open,4,11,b803f895ba0653b2,B3,0,uav:sea_open,fragment_recovered
clean,uav_sea_open,4,12,b803f895ba0653b2,B3,0,uav:sea_open,fragment_recovered
clean,uav_sea_open,4,13,b803f895ba0653b2,B3,0,uav:sea_open,fragment_recovered
clean,uav_sea_open,4,14,b803f895ba0653b2,B3,0,uav:sea_open,fragment_recovered
clean,uav_sea_open,4,15,b803f895ba0653b2,B3,0,uav:sea_open,fragment_recovered
clean,uav_sea_open,4,0,2ac7c70a576e1334,B3,3,uav:sea_open,fragment_recovered
clean,uav_sea_open,4,1,2ac7c70a576e1334,B3,3,uav:sea_open,fragment_recovered
clean,uav_sea_open,4,2,2ac7c70a576e1334,B3,3,uav:sea_open,fragment_recovered
clean,uav_sea_open,4,3,2ac7c70a576e1334,B3,3,uav:sea_open,fragment_recovered
clean,uav_sea_open,4,4,2ac7c70a576e1334,B3,3,uav:sea_open,fragment_recovered
clean,uav_sea_open,4,5,2ac7c70a576e1334,B3,3,uav:sea_open,fragment_recovered
clean,uav_sea_open,4,6,2ac7c70a576e1334,B3,3,uav:sea_open,fragment_recovered
clean,uav_sea_open,4,7,2ac7c70a576e1334,B3,3,uav:sea_open,fragment_recovered
clean,uav_sea_open,4,8,2ac7c70a576e1334,B3,3,uav:sea_open,fragment_recovered
clean,uav_sea_open,4,9,2ac7c70a576e1334,B3,3,uav:sea_open,fragment_recovered
clean,uav_sea_open,4,10,2ac7c70a576e1334,B3,3,uav:sea_open,fragment_recovered
clean,uav_sea_open,4,11,2ac7c70a576e1334,B3,3,uav:sea_open,fragment_recovered
clean,uav_sea_open,4,12,2ac7c70a576e1334,B3,3,uav:sea_open,fragment_recovered
clean,uav_sea_open,4,13,2ac7c70a576e1334,B3,3,uav:sea_open,fragment_recovered
clean,uav_sea_open,4,14,2ac7c70a576e1334,B3,3,uav:sea_open,fragment_recovered
clean,uav_sea_open,4,15,2ac7c70a576e1334,B3,3,uav:sea_open,fragment_recovered
clean,uav_sea_open,4,0,452f4a1474dd60b5,B3,2,uav:sea_open,fragment_recovered
clean,uav_sea_open,4,1,452f4a1474dd60b5,B3,2,uav:sea_open,fragment_recovered
clean,uav_sea_open,4,2,452f4a1474dd60b5,B3,2,uav:sea_open,fragment_recovered
clean,uav_sea_open,4,3,452f4a1474dd60b5,B3,2,uav:sea_open,fragment_recovered
clean,uav_sea_open,4,4,452f4a1474dd60b5,B3,2,uav:sea_open,fragment_recovered
clean,uav_sea_open,4,5,452f4a1474dd60b5,B3,2,uav:sea_open,fragment_recovered
clean,uav_sea_open,4,6,452f4a1474dd60b5,B3,2,uav:sea_open,fragment_recovered
clean,uav_sea_open,4,7,452f4a1474dd60b5,B3,2,uav:sea_open,fragment_recovered
clean,uav_sea_open,4,8,452f4a1474dd60b5,B3,2,uav:sea_open,fragment_recovered
clean,uav_sea_open,4,9,452f4a1474dd60b5,B3,2,uav:sea_open,fragment_recovered
clean,uav_sea_open,4,10,452f4a1474dd60b5,B3,2,uav:sea_open,fragment_recovered
clean,uav_sea_open,4,11,452f4a1474dd60b5,B3,2,uav:sea_open,fragment_recovered
clean,uav_sea_open,4,12,452f4a1474dd60b5,B3,2,uav:sea_open,fragment_recovered
clean,uav_sea_open,4,13,452f4a1474dd60b5,B3,2,uav:sea_open,fragment_recovered
clean,uav_sea_open,4,14,452f4a1474dd60b5,B3,2,uav:sea_open,fragment_recovered
clean,uav_sea_open,4,15,452f4a1474dd60b5,B3,2,uav:sea_open,fragment_recovered
clean,uav_sea_open,4,0,7f0d7577602db10c,B3,1,uav:sea_open,fragment_recovered
clean,uav_sea_open,4,1,7f0d7577602db10c,B3,1,uav:sea_open,fragment_recovered
clean,uav_sea_open,4,2,7f0d7577602db10c,B3,1,uav:sea_open,fragment_recovered
clean,uav_sea_open,4,3,7f0d7577602db10c,B3,1,uav:sea_open,fragment_recovered
clean,uav_sea_open,4,4,7f0d7577602db10c,B3,1,uav:sea_open,fragment_recovered
clean,uav_sea_open,4,5,7f0d7577602db10c,B3,1,uav:sea_open,fragment_recovered
