bit_exact,channel,channel_axis,channel_plan,channel_value,clip,corrected_symbols,coverage,estimated_fraction,frame_id,impaired,job_id,max_age_frames,method,mse_full,payload_bytes,provenance,psnr_full,psnr_verified,rasters,repetition,resynchronised,scenario,scenario_label,scene,ssim_full,ssim_verified,stale_fraction,status_filler,status_header_invalid,status_header_unrecoverable,status_no_sync,status_payload_unrecoverable,status_raster_dropped,status_verified,symbol_error_denominator,symbol_errors_pre_fec,sync_found,t_frame,trace_id,units_rejected,units_sent,units_verified,wire_bytes,x_authenticated,x_channel_trace,x_combine,x_coverage_meaning,x_filler_units,x_rasters_delivered,x_repetitions_received,x_repetitions_sent,x_segments,x_units_from_other_frames,x_units_per_raster
False,harsh,,mild,nan,clip_horizon_slow_v0,0,1.0,0.0,10,True,7a8bd7e31202580d,0.0,B0a-R,766.0315348307291,0,synthetic,19.288337124871685,19.288337124871685,3,0,False,clean_burst_clean,чисто -> пакет завад -> чисто,synthetic:horizon-v0,0.2528200399291982,0.2528200399291982,0.0,,,,,,,,0,nan,True,10,mild|clip_horizon_slow_v0|mild|rep0|seed20240909,0,0,0,0,False,mild|clip_horizon_slow_v0|mild|rep0|seed20240909,median,"picture displayed, not verified",,,3,3,,,
False,harsh,,mild,nan,clip_horizon_slow_v0,0,1.0,0.0,11,True,7a8bd7e31202580d,0.0,B0a-R,402.7441813151042,0,synthetic,22.080510862421963,22.080510862421963,3,0,False,clean_burst_clean,чисто -> пакет завад -> чисто,synthetic:horizon-v0,0.3284983077192752,0.3284983077192752,0.0,,,,,,,,0,nan,True,11,mild|clip_horizon_slow_v0|mild|rep0|seed20240909,0,0,0,0,False,mild|clip_horizon_slow_v0|mild|rep0|seed20240909,median,"picture displayed, not verified",,,3,3,,,
False,harsh,,mild,nan,clip_horizon_slow_v0,0,1.0,0.0,12,True,7a8bd7e31202580d,0.0,B0a-R,474.6996256510417,0,synthetic,21.36661471634806,21.36661471634806,3,0,False,clean_burst_clean,чисто -> пакет завад -> чисто,synthetic:horizon-v0,0.3353676350366536,0.3353676350366536,0.0,,,,,,,,0,nan,True,12,mild|clip_horizon_slow_v0|mild|rep0|seed20240909,0,0,0,0,False,mild|clip_horizon_slow_v0|mild|rep0|seed20240909,median,"picture displayed, not verified",,,3,3,,,
False,harsh,,mild,nan,clip_horizon_slow_v0,0,1.0,0.0,13,True,7a8bd7e31202580d,0.0,B0a-R,612.6715291341146,0,synthetic,20.258526617457484,20.258526617457484,3,0,False,clean_burst_clean,чисто -> пакет завад -> чисто,synthetic:horizon-v0,0.28065420535545677,0.28065420535545677,0.0,,,,,,,,0,nan,True,13,mild|clip_horizon_slow_v0|mild|rep0|seed20240909,0,0,0,0,False,mild|clip_horizon_slow_v0|mild|rep0|seed20240909,median,"picture displayed, not verified",,,2,3,,,
False,harsh,,mild,nan,clip_horizon_slow_v0,0,1.0,0.0,14,True,7a8bd7e31202580d,0.0,B0a-R,772.5524495442709,0,synthetic,19.25152386978927,19.25152386978927,3,0,False,clean_burst_clean,чисто -> пакет завад -> чисто,synthetic:horizon-v0,0.2438262825099753,0.2438262825099753,0.0,,,,,,,,0,nan,True,14,mild|clip_horizon_slow_v0|mild|rep0|seed20240909,0,0,0,0,False,mild|clip_horizon_slow_v0|mild|rep0|seed20240909,median,"picture displayed, not verified",,,3,3,,,
False,harsh,,mild,nan,clip_horizon_slow_v0,0,1.0,0.0,15,True,7a8bd7e31202580d,0.0,B0a-R,617.0821736653646,0,synthetic,20.227373602169134,20.227373602169134,3,0,False,clean_burst_clean,чисто -> пакет завад -> чисто,synthetic:horizon-v0,0.2939335705682909,0.2939335705682909,0.0,,,,,,,,0,nan,True,15,mild|clip_horizon_slow_v0|mild|rep0|seed20240909,0,0,0,0,False,mild|clip_horizon_slow_v0|mild|rep0|seed20240909,median,"picture displayed, not verified",,,3,3,,,
False,harsh,,mild,nan,clip_horizon_slow_v0,0,1.0,0.0,16,True,7a8bd7e31202580d,0.0,B0a-R,545.0733032226562,0,synthetic,20.766254493355618,20.766254493355618,3,0,False,clean_burst_clean,чисто -> пакет завад -> чисто,synthetic:horizon-v0,0.31246831557001237,0.31246831557001237,0.0,,,,,,,,0,nan,True,16,mild|clip_horizon_slow_v0|mild|rep0|seed20240909,0,0,0,0,False,mild|clip_horizon_slow_v0|mild|rep0|seed20240909,median,"picture displayed, not verified",,,3,3,,,
False,harsh,,mild,nan,clip_horizon_slow_v0,0,1.0,0.0,17,True,7a8bd7e31202580d,0.0,B0a-R,789.8889770507812,0,synthetic,19.155143076060774,19.155143076060774,3,0,False,clean_burst_clean,чисто -> пакет завад -> чисто,synthetic:horizon-v0,0.24554914622036525,0.24554914622036525,0.0,,,,,,,,0,nan,True,17,mild|clip_horizon_slow_v0|mild|rep0|seed20240909,0,0,0,0,False,mild|clip_horizon_slow_v0|mild|rep0|seed20240909,median,"picture displayed, not verified",,,3,3,,,
False,harsh,,mild,nan,clip_horizon_slow_v0,0,1.0,0.0,18,True,7a8bd7e31202580d,0.0,B0a-R,402.2259928385417,0,synthetic,22.086102285167026,22.086102285167026,3,0,False,clean_burst_clean,чисто -> пакет завад -> чисто,synthetic:horizon-v0,0.34702552477925397,0.34702552477925397,0.0,,,,,,,,0,nan,True,18,mild|clip_horizon_slow_v0|mild|rep0|seed20240909,0,0,0,0,False,mild|clip_horizon_slow_v0|mild|rep0|seed20240909,median,"picture displayed, not verified",,,3,3,,,
False,harsh,,mild,nan,clip_horizon_slow_v0,0,1.0,0.0,19,True,7a8bd7e31202580d,0.0,B0a-R,1276.0510660807292,0,synthetic,17.072123061745348,17.072123061745348,3,0,False,clean_burst_clean,чисто -> пакет завад -> чисто,synthetic:horizon-v0,0.16858159780778517,0.16858159780778517,0.0,,,,,,,,0,nan,True,19,mild|clip_horizon_slow_v0|mild|rep0|seed20240909,0,0,0,0,False,mild|clip_horizon_slow_v0|mild|rep0|seed20240909,median,"picture displayed, not verified",,,3,3,,,
False,mild,,mild,nan,clip_horizon_slow_v0,0,1.0,0.0,20,False,7a8bd7e31202580d,0.0,B0a-R,42.348531087239586,0,synthetic,31.86242009997407,31.86242009997407,3,0,False,clean_burst_clean,чисто -> пакет завад -> чисто,synthetic:horizon-v0,0.9401670245483663,0.9401670245483663,0.0,,,,,,,,0,nan,True,20,mild|clip_horizon_slow_v0|mild|rep0|seed20240909,0,0,0,0,False,mild|clip_horizon_slow_v0|mild|rep0|seed20240909,median,"picture displayed, not verified",,,3,3,,,
False,mild,,mild,nan,clip_horizon_slow_v0,0,1.0,0.0,21,False,7a8bd7e31202580d,0.0,B0a-R,42.045511881510414,0,synthetic,31.89360716717846,31.89360716717846,3,0,False,clean_burst_clean,чисто -> пакет завад -> чисто,synthetic:horizon-v0,0.9403874761444545,0.9403874761444545,0.0,,,,,,,,0,nan,True,21,mild|clip_horizon_slow_v0|mild|rep0|seed20240909,0,0,0,0,False,mild|clip_horizon_slow_v0|mild|rep0|seed20240909,median,"picture displayed, not verified",,,3,3,,,
False,mild,,mild,nan,clip_horizon_slow_v0,0,1.0,0.0,22,False,7a8bd7e31202580d,0.0,B0a-R,42.067179361979164,0,synthetic,31.89136967667058,31.89136967667058,3,0,False,clean_burst_clean,чисто -> пакет завад -> чисто,synthetic:horizon-v0,0.9406436951449119,0.9406436951449119,0.0,,,,,,,,0,nan,True,22,mild|clip_horizon_slow_v0|mild|rep0|seed20240909,0,0,0,0,False,mild|clip_horizon_slow_v0|mild|rep0|seed20240909,median,"picture displayed, not verified",,,3,3,,,
False,mild,,mild,nan,clip_horizon_slow_v0,0,1.0,0.0,23,False,7a8bd7e31202580d,0.0,B0a-R,43.489827473958336,0,synthetic,31.746926760643014,31.746926760643014,3,0,False,clean_burst_clean,чисто -> пакет завад -> чисто,synthetic:horizon-v0,0.9403698213376531,0.9403698213376531,0.0,,,,,,,,0,nan,True,23,mild|clip_horizon_slow_v0|mild|rep0|seed20240909,0,0,0,0,False,mild|clip_horizon_slow_v0|mild|rep0|seed20240909,median,"picture displayed, not verified",,,3,3,,,
False,mild,,mild,nan,clip_horizon_slow_v0,0,1.0,0.0,24,False,7a8bd7e31202580d,0.0,B0a-R,41.741597493489586,0,synthetic,31.925112949278535,31.925112949278535,3,0,False,clean_burst_clean,чисто -> пакет завад -> чисто,synthetic:horizon-v0,0.9410486370663097,0.9410486370663097,0.0,,,,,,,,0,nan,True,24,mild|clip_horizon_slow_v0|mild|rep0|seed20240909,0,0,0,0,False,mild|clip_horizon_slow_v0|mild|rep0|seed20240909,median,"picture displayed, not verified",,,3,3,,,
