authenticated,channel,coverage_meaning,failures,hi,lo,mean,method,metric,n_bit_exact_excluded,n_failed,n_observations,n_scenes,n_sources,n_units,unit_of_independence
False,bursty,,"{""no_sync"": 41, ""deadline_miss"": 40}",0.9514705882352942,0.9286764705882353,0.9404411764705882,B0d,availability,0,81,1279,17,1,17,scene
False,bursty,,{},1.0,1.0,1.0,B1,availability,0,0,1360,17,1,17,scene
False,bursty,,{},1.0,1.0,1.0,B2,availability,0,0,1360,17,1,17,scene
True,bursty,,"{""deadline_miss"": 395, ""no_sync"": 166}",0.6455882352941176,0.5227941176470589,0.5874999999999999,B3,availability,0,561,799,17,1,17,scene
True,bursty,,"{""no_sync"": 39, ""deadline_miss"": 41}",0.9522058823529411,0.9301470588235294,0.9411764705882353,B4,availability,0,80,1280,17,1,17,scene
True,bursty,,"{""no_sync"": 7, ""deadline_miss"": 1}",0.9977941176470587,0.9904411764705882,0.9941176470588234,B4t,availability,0,8,1352,17,1,17,scene
True,bursty,,"{""no_sync"": 1}",1.0,0.9977941176470587,0.9992647058823529,P,availability,0,1,1359,17,1,17,scene
False,bursty,,{},16.235227804263435,15.342524594790389,15.789134426931756,B0a,psnr_displayed,0,0,1360,17,1,17,scene
False,bursty,,{},21.35557524783996,20.372989561786873,20.843614995335678,B0a-R,psnr_displayed,0,0,1360,17,1,17,scene
False,bursty,,"{""no_sync"": 41, ""deadline_miss"": 40}",24.090336690451824,21.898281056946967,22.943291986600762,B0d,psnr_displayed,0,81,1279,17,1,17,scene
False,bursty,,{},16.142871678244,15.236046554593528,15.690909801285473,B1,psnr_displayed,0,0,1360,17,1,17,scene
False,bursty,,{},16.165863831850807,15.272412256300337,15.717122719333297,B2,psnr_displayed,0,0,1360,17,1,17,scene
True,bursty,,"{""deadline_miss"": 395, ""no_sync"": 166}",26.00318886985235,22.614174852181627,24.300400479319563,B3,psnr_displayed,0,561,799,17,1,17,scene
True,bursty,,"{""no_sync"": 39, ""deadline_miss"": 41}",24.07596180386688,21.87706006132242,22.920449552496176,B4,psnr_displayed,0,80,1280,17,1,17,scene
True,bursty,,"{""no_sync"": 7, ""deadline_miss"": 1}",25.91195540267075,23.791871664378604,24.820549977940765,B4t,psnr_displayed,0,8,1352,17,1,17,scene
True,bursty,,"{""no_sync"": 1}",25.186716305441756,23.06716097491397,24.081365255725558,P,psnr_displayed,0,1,1359,17,1,17,scene
False,clean,,{},53.23651285027884,53.193408531639186,53.215121902807994,B0a,psnr_full,0,0,1360,17,1,17,scene
False,clean,,{},53.23651285027884,53.193408531639186,53.215121902807994,B0a-R,psnr_full,0,0,1360,17,1,17,scene
False,clean,,{},29.17458951784838,26.86859496738849,27.980130393599797,B0d,psnr_full,0,0,1360,17,1,17,scene
