availability,coverage,label,order,psnr_displayed,psnr_full,scene,step
0.9583333333333334,0.8125,+ менша одиниця 640→320 Б,fwd,27.990518592448023,27.599488609953777,uav:val_sand_texture,1
1.0,0.7552083333333334,+ менша одиниця 640→320 Б,fwd,22.2580836705842,22.2580836705842,uav:val_treeline,1
1.0,0.6857503255208334,+ менша одиниця 640→320 Б,fwd,21.56849341322848,21.56849341322848,uav:village,1
1.0,0.8828125,+ сильніший FEC nsym 96→128,fwd,23.488384059556026,23.488384059556026,uav:cal_canopy_mix,2
0.9583333333333334,0.828125,+ сильніший FEC nsym 96→128,fwd,30.547029486867842,29.887973960521766,uav:cal_dune_flat,2
1.0,0.9166666666666666,+ сильніший FEC nsym 96→128,fwd,24.203339078025916,24.203339078025916,uav:cal_sea_edge,2
1.0,0.9375,+ сильніший FEC nsym 96→128,fwd,31.38918362392097,31.38918362392097,uav:cal_water_east,2
1.0,0.8619791666666666,+ сильніший FEC nsym 96→128,fwd,25.560259285171355,25.560259285171355,uav:dune_fast,2
1.0,0.8854166666666666,+ сильніший FEC nsym 96→128,fwd,24.89858835091374,24.89858835091374,uav:dune_forest_edge,2
1.0,0.859375,+ сильніший FEC nsym 96→128,fwd,26.24066527147241,26.24066527147241,uav:dune_ridge,2
0.625,0.5711873372395834,+ сильніший FEC nsym 96→128,fwd,19.78799026735678,22.947681345956727,uav:forest_canopy,2
1.0,0.9114583333333334,+ сильніший FEC nsym 96→128,fwd,23.860470477239716,23.860470477239716,uav:forest_fast,2
1.0,0.8776041666666666,+ сильніший FEC nsym 96→128,fwd,24.721519388667488,24.721519388667488,uav:sea_open,2
1.0,0.8958333333333334,+ сильніший FEC nsym 96→128,fwd,23.99922791682444,23.99922791682444,uav:shoreline,2
1.0,0.9166666666666666,+ сильніший FEC nsym 96→128,fwd,27.56318202202485,27.56318202202485,uav:sky_horizon,2
1.0,0.859375,+ сильніший FEC nsym 96→128,fwd,25.920993727596656,25.920993727596656,uav:spit_far,2
1.0,0.8489583333333334,+ сильніший FEC nsym 96→128,fwd,24.37048545848579,24.37048545848579,uav:val_coast_curve,2
1.0,0.9166666666666666,+ сильніший FEC nsym 96→128,fwd,29.45433128824826,29.45433128824826,uav:val_sand_texture,2
1.0,0.9244791666666666,+ сильніший FEC nsym 96→128,fwd,24.12876900271608,24.12876900271608,uav:val_treeline,2
1.0,0.87933349609375,+ сильніший FEC nsym 96→128,fwd,24.055998163751756,24.055998163751756,uav:village,2
1.0,0.8567708333333334,+ нижча якість 12→8,fwd,22.23534014334688,22.23534014334688,uav:cal_canopy_mix,3
0.9583333333333334,0.828125,+ нижча якість 12→8,fwd,29.46332008852046,28.804736710985726,uav:cal_dune_flat,3
1.0,0.9244791666666666,+ нижча якість 12→8,fwd,23.498194605881366,23.498194605881366,uav:cal_sea_edge,3
1.0,0.9375,+ нижча якість 12→8,fwd,29.487832197853532,29.487832197853532,uav:cal_water_east,3
1.0,0.8385416666666666,+ нижча якість 12→8,fwd,25.63767919407805,25.63767919407805,uav:dune_fast,3
1.0,0.8645833333333334,+ нижча якість 12→8,fwd,24.510195720436627,24.510195720436627,uav:dune_forest_edge,3
1.0,0.875,+ нижча якість 12→8,fwd,27.272124487845485,27.272124487845485,uav:dune_ridge,3
1.0,0.84375,+ нижча якість 12→8,fwd,20.959636019113404,20.959636019113404,uav:forest_canopy,3
1.0,0.9192708333333334,+ нижча якість 12→8,fwd,22.945765456974158,22.945765456974158,uav:forest_fast,3
1.0,0.8802083333333334,+ нижча якість 12→8,fwd,23.877531829783198,23.877531829783198,uav:sea_open,3
1.0,0.8854166666666666,+ нижча якість 12→8,fwd,23.41455788391725,23.41455788391725,uav:shoreline,3
1.0,0.9114583333333334,+ нижча якість 12→8,fwd,26.24224692011263,26.24224692011263,uav:sky_horizon,3
1.0,0.875,+ нижча якість 12→8,fwd,25.867570478072,25.867570478072,uav:spit_far,3
1.0,0.8541666666666666,+ нижча якість 12→8,fwd,23.690727167844226,23.690727167844226,uav:val_coast_curve,3
1.0,0.9270833333333334,+ нижча якість 12→8,fwd,28.478710477072024,28.478710477072024,uav:val_sand_texture,3
1.0,0.9244791666666666,+ нижча якість 12→8,fwd,23.176595241337797,23.176595241337797,uav:val_treeline,3
1.0,0.8697916666666666,+ нижча якість 12→8,fwd,23.596916607229517,23.596916607229517,uav:village,3
1.0,0.875,+ два описи (MDC),fwd,21.779461339814606,21.779461339814606,uav:cal_canopy_mix,4
1.0,0.8541666666666666,+ два описи (MDC),fwd,28.537006947082492,28.537006947082492,uav:cal_dune_flat,4
1.0,0.9192708333333334,+ два описи (MDC),fwd,22.695505278822406,22.695505278822406,uav:cal_sea_edge,4
1.0,0.9088541666666666,+ два описи (MDC),fwd,28.315750360560106,28.315750360560106,uav:cal_water_east,4
1.0,0.875,+ два описи (MDC),fwd,24.46574263268958,24.46574263268958,uav:dune_fast,4
1.0,0.8515625,+ два описи (MDC),fwd,22.566126733881873,22.566126733881873,uav:dune_forest_edge,4
1.0,0.8671875,+ два описи (MDC),fwd,25.44424736088949,25.44424736088949,uav:dune_ridge,4
1.0,0.8385416666666666,+ два описи (MDC),fwd,20.30863162614619,20.30863162614619,uav:forest_canopy,4
1.0,0.9114583333333334,+ два описи (MDC),fwd,21.842326289311643,21.842326289311643,uav:forest_fast,4
1.0,0.8776041666666666,+ два описи (MDC),fwd,23.32276728175182,23.32276728175182,uav:sea_open,4
1.0,0.8958333333333334,+ два описи (MDC),fwd,22.587535829108763,22.587535829108763,uav:shoreline,4
1.0,0.9114583333333334,+ два описи (MDC),fwd,25.79071454550886,25.79071454550886,uav:sky_horizon,4
1.0,0.8463541666666666,+ два описи (MDC),fwd,24.920253516660598,24.920253516660598,uav:spit_far,4
1.0,0.8359375,+ два описи (MDC),fwd,22.723959794189806,22.723959794189806,uav:val_coast_curve,4
1.0,0.8984375,+ два описи (MDC),fwd,27.325084508585586,27.325084508585586,uav:val_sand_texture,4
1.0,0.9270833333333334,+ два описи (MDC),fwd,22.50656285073531,22.50656285073531,uav:val_treeline,4
1.0,0.875,+ два описи (MDC),fwd,22.866251629725657,22.866251629725657,uav:village,4
1.0,0.8203125,+ BAWP = P,fwd,21.797803414647976,21.797803414647976,uav:cal_canopy_mix,5
1.0,0.8125,+ BAWP = P,fwd,28.65527630689226,28.65527630689226,uav:cal_dune_flat,5
1.0,0.84375,+ BAWP = P,fwd,22.77489360098406,22.77489360098406,uav:cal_sea_edge,5
1.0,0.8645833333333334,+ BAWP = P,fwd,29.57305835937895,29.57305835937895,uav:cal_water_east,5
1.0,0.7734375,+ BAWP = P,fwd,24.45920511532073,24.45920511532073,uav:dune_fast,5
1.0,0.7994791666666666,+ BAWP = P,fwd,23.09034890039924,23.09034890039924,uav:dune_forest_edge,5
1.0,0.8307291666666666,+ BAWP = P,fwd,25.810481786777036,25.810481786777036,uav:dune_ridge,5
1.0,0.8020833333333334,+ BAWP = P,fwd,20.3020555978297,20.3020555978297,uav:forest_canopy,5
1.0,0.8697916666666666,+ BAWP = P,fwd,21.824745573512335,21.824745573512335,uav:forest_fast,5
