availability,bit_exact,channel,channel_axis,channel_plan,channel_value,clip,corrected_symbols,coverage,detail,displayed_source,estimated_fraction,frame_id,gap_policy,impaired,job_id,max_age_frames,method,mse_full,payload_bytes,provenance,psnr_displayed,psnr_full,psnr_verified,rasters,repetition,resynchronised,scenario,scenario_label,scene,ssim_full,ssim_verified,stale_fraction,status,status_filler,status_header_invalid,status_header_unrecoverable,status_no_sync,status_payload_unrecoverable,status_raster_dropped,status_verified,symbol_error_denominator,symbol_errors_pre_fec,sync_found,t_frame,trace_id,units_rejected,units_sent,units_verified,wire_bytes,x_authenticated,x_band_complete,x_band_degraded_frac,x_band_lost_frac,x_band_no_usable_description,x_band_partial_segments,x_band_reduced_descriptions,x_bands_total,x_channel_trace,x_combine,x_coverage_meaning,x_desc_fec_failed,x_desc_fec_failed_frac,x_desc_partial,x_desc_total,x_desc_touched,x_desc_touched_frac,x_desc_unusable,x_desc_unusable_frac,x_filler_units,x_rasters_delivered,x_repetitions_received,x_repetitions_sent,x_segments,x_units_from_other_frames,x_units_per_raster
1.0,False,mild,,mild,nan,clip_horizon_slow_v0,0,1.0,,current,0.0,30,"hold-last, neutral 128 until the first success",False,b7ae10dd651dc87e,0.0,B4,25.671875,852,synthetic,34.03622771416736,34.03622771416736,34.03622771416736,2,1,False,clean_burst_clean,чисто -> пакет завад -> чисто,synthetic:horizon-v0,0.9195100653595175,0.9195100653595175,0.0,ok,,,,,,,8,41216,0.0,True,30,mild|clip_horizon_slow_v0|mild|rep1|seed20240909,0,8,8,10304,True,8,0.0,0.0,0,0,0,8,mild|clip_horizon_slow_v0|mild|rep1|seed20240909,,,0,0.0,0,8,0,0.0,0,0.0,0,2,,,8,0,4
1.0,False,mild,,mild,nan,clip_horizon_slow_v0,0,1.0,,current,0.0,31,"hold-last, neutral 128 until the first success",False,b7ae10dd651dc87e,0.0,B4,26.5113525390625,861,synthetic,33.89648476014208,33.89648476014208,33.89648476014208,2,1,False,clean_burst_clean,чисто -> пакет завад -> чисто,synthetic:horizon-v0,0.92476093938828,0.92476093938828,0.0,ok,,,,,,,8,41216,0.0,True,31,mild|clip_horizon_slow_v0|mild|rep1|seed20240909,0,8,8,10304,True,8,0.0,0.0,0,0,0,8,mild|clip_horizon_slow_v0|mild|rep1|seed20240909,,,0,0.0,0,8,0,0.0,0,0.0,0,2,,,8,0,4
1.0,False,mild,,mild,nan,clip_horizon_slow_v0,0,1.0,,current,0.0,32,"hold-last, neutral 128 until the first success",False,b7ae10dd651dc87e,0.0,B4,28.407491048177082,912,synthetic,33.59647482373713,33.59647482373713,33.59647482373713,2,1,False,clean_burst_clean,чисто -> пакет завад -> чисто,synthetic:horizon-v0,0.9211509542053348,0.9211509542053348,0.0,ok,,,,,,,8,41216,0.0,True,32,mild|clip_horizon_slow_v0|mild|rep1|seed20240909,0,8,8,10304,True,8,0.0,0.0,0,0,0,8,mild|clip_horizon_slow_v0|mild|rep1|seed20240909,,,0,0.0,0,8,0,0.0,0,0.0,0,2,,,8,0,4
1.0,False,mild,,mild,nan,clip_horizon_slow_v0,0,1.0,,current,0.0,33,"hold-last, neutral 128 until the first success",False,b7ae10dd651dc87e,0.0,B4,29.13031005859375,904,synthetic,33.4873525365117,33.4873525365117,33.4873525365117,2,1,False,clean_burst_clean,чисто -> пакет завад -> чисто,synthetic:horizon-v0,0.9195663356078351,0.9195663356078351,0.0,ok,,,,,,,8,41216,0.0,True,33,mild|clip_horizon_slow_v0|mild|rep1|seed20240909,0,8,8,10304,True,8,0.0,0.0,0,0,0,8,mild|clip_horizon_slow_v0|mild|rep1|seed20240909,,,0,0.0,0,8,0,0.0,0,0.0,0,2,,,8,0,4
1.0,False,mild,,mild,nan,clip_horizon_slow_v0,0,1.0,,current,0.0,34,"hold-last, neutral 128 until the first success",False,b7ae10dd651dc87e,0.0,B4,29.75457763671875,896,synthetic,33.395265709904805,33.395265709904805,33.395265709904805,2,1,False,clean_burst_clean,чисто -> пакет завад -> чисто,synthetic:horizon-v0,0.922913625116068,0.922913625116068,0.0,ok,,,,,,,8,41216,0.0,True,34,mild|clip_horizon_slow_v0|mild|rep1|seed20240909,0,8,8,10304,True,8,0.0,0.0,0,0,0,8,mild|clip_horizon_slow_v0|mild|rep1|seed20240909,,,0,0.0,0,8,0,0.0,0,0.0,0,2,,,8,0,4
1.0,False,mild,,mild,nan,clip_horizon_slow_v0,0,1.0,,current,0.0,35,"hold-last, neutral 128 until the first success",False,b7ae10dd651dc87e,0.0,B4,30.24212646484375,926,synthetic,33.32468035696194,33.32468035696194,33.32468035696194,2,1,False,clean_burst_clean,чисто -> пакет завад -> чисто,synthetic:horizon-v0,0.924234936207832,0.924234936207832,0.0,ok,,,,,,,8,41216,0.0,True,35,mild|clip_horizon_slow_v0|mild|rep1|seed20240909,0,8,8,10304,True,8,0.0,0.0,0,0,0,8,mild|clip_horizon_slow_v0|mild|rep1|seed20240909,,,0,0.0,0,8,0,0.0,0,0.0,0,2,,,8,0,4
1.0,False,mild,,mild,nan,clip_horizon_slow_v0,0,1.0,,current,0.0,36,"hold-last, neutral 128 until the first success",False,b7ae10dd651dc87e,0.0,B4,30.715006510416668,933,synthetic,33.257297491583564,33.257297491583564,33.257297491583564,2,1,False,clean_burst_clean,чисто -> пакет завад -> чисто,synthetic:horizon-v0,0.9186192586031776,0.9186192586031776,0.0,ok,,,,,,,8,41216,0.0,True,36,mild|clip_horizon_slow_v0|mild|rep1|seed20240909,0,8,8,10304,True,8,0.0,0.0,0,0,0,8,mild|clip_horizon_slow_v0|mild|rep1|seed20240909,,,0,0.0,0,8,0,0.0,0,0.0,0,2,,,8,0,4
1.0,False,mild,,mild,nan,clip_horizon_slow_v0,0,1.0,,current,0.0,37,"hold-last, neutral 128 until the first success",False,b7ae10dd651dc87e,0.0,B4,29.958597819010418,918,synthetic,33.36558878066017,33.36558878066017,33.36558878066017,2,1,False,clean_burst_clean,чисто -> пакет завад -> чисто,synthetic:horizon-v0,0.9244911431415858,0.9244911431415858,0.0,ok,,,,,,,8,41216,0.0,True,37,mild|clip_horizon_slow_v0|mild|rep1|seed20240909,0,8,8,10304,True,8,0.0,0.0,0,0,0,8,mild|clip_horizon_slow_v0|mild|rep1|seed20240909,,,0,0.0,0,8,0,0.0,0,0.0,0,2,,,8,0,4
1.0,False,mild,,mild,nan,clip_horizon_slow_v0,0,1.0,,current,0.0,38,"hold-last, neutral 128 until the first success",False,b7ae10dd651dc87e,0.0,B4,30.166035970052082,927,synthetic,33.335621163024626,33.335621163024626,33.335621163024626,2,1,False,clean_burst_clean,чисто -> пакет завад -> чисто,synthetic:horizon-v0,0.9250367550479085,0.9250367550479085,0.0,ok,,,,,,,8,41216,0.0,True,38,mild|clip_horizon_slow_v0|mild|rep1|seed20240909,0,8,8,10304,True,8,0.0,0.0,0,0,0,8,mild|clip_horizon_slow_v0|mild|rep1|seed20240909,,,0,0.0,0,8,0,0.0,0,0.0,0,2,,,8,0,4
1.0,False,mild,,mild,nan,clip_horizon_slow_v0,0,1.0,,current,0.0,39,"hold-last, neutral 128 until the first success",False,b7ae10dd651dc87e,0.0,B4,29.849405924479168,930,synthetic,33.38144668829255,33.38144668829255,33.38144668829255,2,1,False,clean_burst_clean,чисто -> пакет завад -> чисто,synthetic:horizon-v0,0.9221791552946484,0.9221791552946484,0.0,ok,,,,,,,8,41216,0.0,True,39,mild|clip_horizon_slow_v0|mild|rep1|seed20240909,0,8,8,10304,True,8,0.0,0.0,0,0,0,8,mild|clip_horizon_slow_v0|mild|rep1|seed20240909,,,0,0.0,0,8,0,0.0,0,0.0,0,2,,,8,0,4
1.0,False,mild,,mild,nan,clip_horizon_slow_v0,0,1.0,,current,0.0,0,"hold-last, neutral 128 until the first success",False,8c3cfb8ff884f44d,0.0,B4,20.118611653645832,505,synthetic,35.09482353269525,35.09482353269525,35.09482353269525,2,2,True,clean_burst_clean,чисто -> пакет завад -> чисто,synthetic:horizon-v0,0.9408405850965845,0.9408405850965845,0.0,ok,,,,,,,8,41216,0.0,True,0,mild|clip_horizon_slow_v0|mild|rep2|seed20240909,0,8,8,10304,True,8,0.0,0.0,0,0,0,8,mild|clip_horizon_slow_v0|mild|rep2|seed20240909,,,0,0.0,0,8,0,0.0,0,0.0,0,2,,,8,0,4
1.0,False,mild,,mild,nan,clip_horizon_slow_v0,0,1.0,,current,0.0,1,"hold-last, neutral 128 until the first success",False,8c3cfb8ff884f44d,0.0,B4,18.959269205729168,620,synthetic,35.352587676356904,35.352587676356904,35.352587676356904,2,2,False,clean_burst_clean,чисто -> пакет завад -> чисто,synthetic:horizon-v0,0.93774091173138,0.93774091173138,0.0,ok,,,,,,,8,41216,0.0,True,1,mild|clip_horizon_slow_v0|mild|rep2|seed20240909,0,8,8,10304,True,8,0.0,0.0,0,0,0,8,mild|clip_horizon_slow_v0|mild|rep2|seed20240909,,,0,0.0,0,8,0,0.0,0,0.0,0,2,,,8,0,4
1.0,False,mild,,mild,nan,clip_horizon_slow_v0,0,1.0,,current,0.0,2,"hold-last, neutral 128 until the first success",False,8c3cfb8ff884f44d,0.0,B4,22.075968424479168,705,synthetic,34.691605966508156,34.691605966508156,34.691605966508156,2,2,False,clean_burst_clean,чисто -> пакет завад -> чисто,synthetic:horizon-v0,0.9271694457230222,0.9271694457230222,0.0,ok,,,,,,,8,41216,0.0,True,2,mild|clip_horizon_slow_v0|mild|rep2|seed20240909,0,8,8,10304,True,8,0.0,0.0,0,0,0,8,mild|clip_horizon_slow_v0|mild|rep2|seed20240909,,,0,0.0,0,8,0,0.0,0,0.0,0,2,,,8,0,4
1.0,False,mild,,mild,nan,clip_horizon_slow_v0,0,1.0,,current,0.0,3,"hold-last, neutral 128 until the first success",False,8c3cfb8ff884f44d,0.0,B4,22.678934733072918,728,synthetic,34.57457709695255,34.57457709695255,34.57457709695255,2,2,False,clean_burst_clean,чисто -> пакет завад -> чисто,synthetic:horizon-v0,0.931242716888113,0.931242716888113,0.0,ok,,,,,,,8,41216,0.0,True,3,mild|clip_horizon_slow_v0|mild|rep2|seed20240909,0,8,8,10304,True,8,0.0,0.0,0,0,0,8,mild|clip_horizon_slow_v0|mild|rep2|seed20240909,,,0,0.0,0,8,0,0.0,0,0.0,0,2,,,8,0,4
1.0,False,mild,,mild,nan,clip_horizon_slow_v0,0,1.0,,current,0.0,4,"hold-last, neutral 128 until the first success",False,8c3cfb8ff884f44d,0.0,B4,24.420023600260418,769,synthetic,34.25334281543325,34.25334281543325,34.25334281543325,2,2,False,clean_burst_clean,чисто -> пакет завад -> чисто,synthetic:horizon-v0,0.9279448905187427,0.9279448905187427,0.0,ok,,,,,,,8,41216,0.0,True,4,mild|clip_horizon_slow_v0|mild|rep2|seed20240909,0,8,8,10304,True,8,0.0,0.0,0,0,0,8,mild|clip_horizon_slow_v0|mild|rep2|seed20240909,,,0,0.0,0,8,0,0.0,0,0.0,0,2,,,8,0,4
1.0,False,mild,,mild,nan,clip_horizon_slow_v0,0,1.0,,current,0.0,5,"hold-last, neutral 128 until the first success",False,8c3cfb8ff884f44d,0.0,B4,25.389750162760418,802,synthetic,34.08421933466751,34.08421933466751,34.08421933466751,2,2,False,clean_burst_clean,чисто -> пакет завад -> чисто,synthetic:horizon-v0,0.9240695739347613,0.9240695739347613,0.0,ok,,,,,,,8,41216,0.0,True,5,mild|clip_horizon_slow_v0|mild|rep2|seed20240909,0,8,8,10304,True,8,0.0,0.0,0,0,0,8,mild|clip_horizon_slow_v0|mild|rep2|seed20240909,,,0,0.0,0,8,0,0.0,0,0.0,0,2,,,8,0,4
1.0,False,mild,,mild,nan,clip_horizon_slow_v0,0,1.0,,current,0.0,6,"hold-last, neutral 128 until the first success",False,8c3cfb8ff884f44d,0.0,B4,27.517781575520832,838,synthetic,33.73466941782067,33.73466941782067,33.73466941782067,2,2,False,clean_burst_clean,чисто -> пакет завад -> чисто,synthetic:horizon-v0,0.9272125090282248,0.9272125090282248,0.0,ok,,,,,,,8,41216,0.0,True,6,mild|clip_horizon_slow_v0|mild|rep2|seed20240909,0,8,8,10304,True,8,0.0,0.0,0,0,0,8,mild|clip_horizon_slow_v0|mild|rep2|seed20240909,,,0,0.0,0,8,0,0.0,0,0.0,0,2,,,8,0,4
1.0,False,mild,,mild,nan,clip_horizon_slow_v0,0,1.0,,current,0.0,7,"hold-last, neutral 128 until the first success",False,8c3cfb8ff884f44d,0.0,B4,27.908610026041668,871,synthetic,33.67342153653815,33.67342153653815,33.67342153653815,2,2,False,clean_burst_clean,чисто -> пакет завад -> чисто,synthetic:horizon-v0,0.9265581720953225,0.9265581720953225,0.0,ok,,,,,,,8,41216,0.0,True,7,mild|clip_horizon_slow_v0|mild|rep2|seed20240909,0,8,8,10304,True,8,0.0,0.0,0,0,0,8,mild|clip_horizon_slow_v0|mild|rep2|seed20240909,,,0,0.0,0,8,0,0.0,0,0.0,0,2,,,8,0,4
1.0,False,mild,,mild,nan,clip_horizon_slow_v0,0,1.0,,current,0.0,8,"hold-last, neutral 128 until the first success",False,8c3cfb8ff884f44d,0.0,B4,29.151163736979168,879,synthetic,33.48424464055545,33.48424464055545,33.48424464055545,2,2,False,clean_burst_clean,чисто -> пакет завад -> чисто,synthetic:horizon-v0,0.9230844163960192,0.9230844163960192,0.0,ok,,,,,,,8,41216,0.0,True,8,mild|clip_horizon_slow_v0|mild|rep2|seed20240909,0,8,8,10304,True,8,0.0,0.0,0,0,0,8,mild|clip_horizon_slow_v0|mild|rep2|seed20240909,,,0,0.0,0,8,0,0.0,0,0.0,0,2,,,8,0,4
1.0,False,mild,,mild,nan,clip_horizon_slow_v0,0,1.0,,current,0.0,9,"hold-last, neutral 128 until the first success",False,8c3cfb8ff884f44d,0.0,B4,29.0625,889,synthetic,33.49747390633881,33.49747390633881,33.49747390633881,2,2,False,clean_burst_clean,чисто -> пакет завад -> чисто,synthetic:horizon-v0,0.9266204699466067,0.9266204699466067,0.0,ok,,,,,,,8,41216,0.0,True,9,mild|clip_horizon_slow_v0|mild|rep2|seed20240909,0,8,8,10304,True,8,0.0,0.0,0,0,0,8,mild|clip_horizon_slow_v0|mild|rep2|seed20240909,,,0,0.0,0,8,0,0.0,0,0.0,0,2,,,8,0,4
0.0,False,harsh,,mild,nan,clip_horizon_slow_v0,0,0.0,"no current, authenticated sample reached the display instant",held,1.0,10,"hold-last, neutral 128 until the first success",True,8c3cfb8ff884f44d,0.0,B4,2359.6946004231772,911,synthetic,25.686485036658773,14.402245621069333,nan,2,2,False,clean_burst_clean,чисто -> пакет завад -> чисто,synthetic:horizon-v0,0.7617311271862862,nan,0.0,deadline_miss,,,8,,,,,41216,0.2833365683229814,True,10,mild|clip_horizon_slow_v0|mild|rep2|seed20240909,8,8,0,10304,True,0,0.0,1.0,8,0,0,8,mild|clip_horizon_slow_v0|mild|rep2|seed20240909,,,8,1.0,0,8,8,1.0,8,1.0,0,2,,,8,0,4
0.0,False,harsh,,mild,nan,clip_horizon_slow_v0,0,0.0,"no current, authenticated sample reached the display instant",held,1.0,11,"hold-last, neutral 128 until the first success",True,8c3cfb8ff884f44d,0.0,B4,2357.1619466145835,932,synthetic,22.848073952810605,14.406909395209492,nan,2,2,False,clean_burst_clean,чисто -> пакет завад -> чисто,synthetic:horizon-v0,0.7589488355995971,nan,0.0,deadline_miss,,,8,,,,,41216,0.3005386257763975,True,11,mild|clip_horizon_slow_v0|mild|rep2|seed20240909,8,8,0,10304,True,0,0.0,1.0,8,0,0,8,mild|clip_horizon_slow_v0|mild|rep2|seed20240909,,,8,1.0,0,8,8,1.0,8,1.0,0,2,,,8,0,4
0.0,False,harsh,,mild,nan,clip_horizon_slow_v0,0,0.0,"no current, authenticated sample reached the display instant",held,1.0,12,"hold-last, neutral 128 until the first success",True,8c3cfb8ff884f44d,0.0,B4,2352.2430216471353,936,synthetic,21.507629261124688,14.415981720743247,nan,2,2,False,clean_burst_clean,чисто -> пакет завад -> чисто,synthetic:horizon-v0,0.7560443649104115,nan,0.0,deadline_miss,,,8,,,,,41216,0.33382666925465837,True,12,mild|clip_horizon_slow_v0|mild|rep2|seed20240909,8,8,0,10304,True,0,0.0,1.0,8,0,0,8,mild|clip_horizon_slow_v0|mild|rep2|seed20240909,,,8,1.0,0,8,8,1.0,8,1.0,0,2,,,8,0,4
0.0,False,harsh,,mild,nan,clip_horizon_slow_v0,0,0.0,"no current, authenticated sample reached the display instant",held,1.0,13,"hold-last, neutral 128 until the first success",True,8c3cfb8ff884f44d,0.0,B4,2345.783203125,934,synthetic,20.699340503643825,14.427924886541312,nan,2,2,False,clean_burst_clean,чисто -> пакет завад -> чисто,synthetic:horizon-v0,0.7533047756558306,nan,0.0,deadline_miss,,,8,,,,,41216,0.2793090062111801,True,13,mild|clip_horizon_slow_v0|mild|rep2|seed20240909,8,8,0,10304,True,0,0.0,1.0,8,0,0,8,mild|clip_horizon_slow_v0|mild|rep2|seed20240909,,,8,1.0,0,8,8,1.0,8,1.0,0,2,,,8,0,4
0.0,False,harsh,,mild,nan,clip_horizon_slow_v0,0,0.0,"no current, authenticated sample reached the display instant",held,1.0,14,"hold-last, neutral 128 until the first success",True,8c3cfb8ff884f44d,0.0,B4,2338.4819946289062,934,synthetic,20.0633275772414,14.441463305034022,nan,2,2,False,clean_burst_clean,чисто -> пакет завад -> чисто,synthetic:horizon-v0,0.7510515498020011,nan,0.0,deadline_miss,,,8,,,,,41216,0.24961180124223603,True,14,mild|clip_horizon_slow_v0|mild|rep2|seed20240909,8,8,0,10304,True,0,0.0,1.0,8,0,0,8,mild|clip_horizon_slow_v0|mild|rep2|seed20240909,,,8,1.0,0,8,8,1.0,8,1.0,0,2,,,8,0,4
0.0,False,harsh,,mild,nan,clip_horizon_slow_v0,0,0.0,"no current, authenticated sample reached the display instant",held,1.0,15,"hold-last, neutral 128 until the first success",True,8c3cfb8ff884f44d,0.0,B4,2331.9740397135415,923,synthetic,19.45209601292652,14.453566494601414,nan,2,2,False,clean_burst_clean,чисто -> пакет завад -> чисто,synthetic:horizon-v0,0.7491864158803482,nan,0.0,deadline_miss,,,8,,,,,41216,0.24606948757763975,True,15,mild|clip_horizon_slow_v0|mild|rep2|seed20240909,8,8,0,10304,True,0,0.0,1.0,8,0,0,8,mild|clip_horizon_slow_v0|mild|rep2|seed20240909,,,8,1.0,0,8,8,1.0,8,1.0,0,2,,,8,0,4
0.0,False,harsh,,mild,nan,clip_horizon_slow_v0,0,0.0,"no current, authenticated sample reached the display instant",held,1.0,16,"hold-last, neutral 128 until the first success",True,8c3cfb8ff884f44d,0.0,B4,2327.1087239583335,920,synthetic,18.873186662695296,14.462636866004733,nan,2,2,False,clean_burst_clean,чисто -> пакет завад -> чисто,synthetic:horizon-v0,0.747982771368655,nan,0.0,deadline_miss,,,8,,,,,41216,0.30832686335403725,True,16,mild|clip_horizon_slow_v0|mild|rep2|seed20240909,8,8,0,10304,True,0,0.0,1.0,8,0,0,8,mild|clip_horizon_slow_v0|mild|rep2|seed20240909,,,8,1.0,0,8,8,1.0,8,1.0,0,2,,,8,0,4
0.0,False,harsh,,mild,nan,clip_horizon_slow_v0,0,0.0,"no current, authenticated sample reached the display instant",held,1.0,17,"hold-last, neutral 128 until the first success",True,8c3cfb8ff884f44d,0.0,B4,2325.327433268229,918,synthetic,18.337183454914246,14.465962455992582,nan,2,2,False,clean_burst_clean,чисто -> пакет завад -> чисто,synthetic:horizon-v0,0.7466962936151488,nan,0.0,deadline_miss,,,8,,,,,41216,0.2806919642857143,True,17,mild|clip_horizon_slow_v0|mild|rep2|seed20240909,8,8,0,10304,True,0,0.0,1.0,8,0,0,8,mild|clip_horizon_slow_v0|mild|rep2|seed20240909,,,8,1.0,0,8,8,1.0,8,1.0,0,2,,,8,0,4
0.0,False,harsh,,mild,nan,clip_horizon_slow_v0,0,0.0,"no current, authenticated sample reached the display instant",held,1.0,18,"hold-last, neutral 128 until the first success",True,8c3cfb8ff884f44d,0.0,B4,2325.7568155924478,904,synthetic,17.83929000652233,14.46516058544117,nan,2,2,False,clean_burst_clean,чисто -> пакет завад -> чисто,synthetic:horizon-v0,0.7455347751328021,nan,0.0,deadline_miss,,,8,,,,,41216,0.269628299689441,True,18,mild|clip_horizon_slow_v0|mild|rep2|seed20240909,8,8,0,10304,True,0,0.0,1.0,8,0,0,8,mild|clip_horizon_slow_v0|mild|rep2|seed20240909,,,8,1.0,0,8,8,1.0,8,1.0,0,2,,,8,0,4
0.0,False,harsh,,mild,nan,clip_horizon_slow_v0,0,0.0,"no current, authenticated sample reached the display instant",held,1.0,19,"hold-last, neutral 128 until the first success",True,8c3cfb8ff884f44d,0.0,B4,2327.260986328125,880,synthetic,17.38350791412583,14.462352717081712,nan,2,2,False,clean_burst_clean,чисто -> пакет завад -> чисто,synthetic:horizon-v0,0.7442370756203557,nan,0.0,deadline_miss,,,8,,,,,41216,0.3405958850931677,True,19,mild|clip_horizon_slow_v0|mild|rep2|seed20240909,8,8,0,10304,True,0,0.0,1.0,8,0,0,8,mild|clip_horizon_slow_v0|mild|rep2|seed20240909,,,8,1.0,0,8,8,1.0,8,1.0,0,2,,,8,0,4
1.0,False,mild,,mild,nan,clip_horizon_slow_v0,0,1.0,,current,0.0,20,"hold-last, neutral 128 until the first success",False,8c3cfb8ff884f44d,0.0,B4,26.5323486328125,866,synthetic,33.893046656113924,33.893046656113924,33.893046656113924,2,2,False,clean_burst_clean,чисто -> пакет завад -> чисто,synthetic:horizon-v0,0.9226187614350136,0.9226187614350136,0.0,ok,,,,,,,8,41216,0.0,True,20,mild|clip_horizon_slow_v0|mild|rep2|seed20240909,0,8,8,10304,True,8,0.0,0.0,0,0,0,8,mild|clip_horizon_slow_v0|mild|rep2|seed20240909,,,0,0.0,0,8,0,0.0,0,0.0,0,2,,,8,0,4
1.0,False,mild,,mild,nan,clip_horizon_slow_v0,0,1.0,,current,0.0,21,"hold-last, neutral 128 until the first success",False,8c3cfb8ff884f44d,0.0,B4,24.673787434895832,854,synthetic,34.20844541908133,34.20844541908133,34.20844541908133,2,2,False,clean_burst_clean,чисто -> пакет завад -> чисто,synthetic:horizon-v0,0.9255972734871923,0.9255972734871923,0.0,ok,,,,,,,8,41216,0.0,True,21,mild|clip_horizon_slow_v0|mild|rep2|seed20240909,0,8,8,10304,True,8,0.0,0.0,0,0,0,8,mild|clip_horizon_slow_v0|mild|rep2|seed20240909,,,0,0.0,0,8,0,0.0,0,0.0,0,2,,,8,0,4
1.0,False,mild,,mild,nan,clip_horizon_slow_v0,0,1.0,,current,0.0,22,"hold-last, neutral 128 until the first success",False,8c3cfb8ff884f44d,0.0,B4,22.343465169270832,809,synthetic,34.63929833664326,34.63929833664326,34.63929833664326,2,2,False,clean_burst_clean,чисто -> пакет завад -> чисто,synthetic:horizon-v0,0.9311165721955033,0.9311165721955033,0.0,ok,,,,,,,8,41216,0.0,True,22,mild|clip_horizon_slow_v0|mild|rep2|seed20240909,0,8,8,10304,True,8,0.0,0.0,0,0,0,8,mild|clip_horizon_slow_v0|mild|rep2|seed20240909,,,0,0.0,0,8,0,0.0,0,0.0,0,2,,,8,0,4
1.0,False,mild,,mild,nan,clip_horizon_slow_v0,0,1.0,,current,0.0,23,"hold-last, neutral 128 until the first success",False,8c3cfb8ff884f44d,0.0,B4,22.01458740234375,771,synthetic,34.70369810548383,34.70369810548383,34.70369810548383,2,2,False,clean_burst_clean,чисто -> пакет завад -> чисто,synthetic:horizon-v0,0.9295029373072845,0.9295029373072845,0.0,ok,,,,,,,8,41216,0.0,True,23,mild|clip_horizon_slow_v0|mild|rep2|seed20240909,0,8,8,10304,True,8,0.0,0.0,0,0,0,8,mild|clip_horizon_slow_v0|mild|rep2|seed20240909,,,0,0.0,0,8,0,0.0,0,0.0,0,2,,,8,0,4
1.0,False,mild,,mild,nan,clip_horizon_slow_v0,0,1.0,,current,0.0,24,"hold-last, neutral 128 until the first success",False,8c3cfb8ff884f44d,0.0,B4,20.23040771484375,700,synthetic,35.07075725426689,35.07075725426689,35.07075725426689,2,2,False,clean_burst_clean,чисто -> пакет завад -> чисто,synthetic:horizon-v0,0.9244633021609405,0.9244633021609405,0.0,ok,,,,,,,8,41216,0.0,True,24,mild|clip_horizon_slow_v0|mild|rep2|seed20240909,0,8,8,10304,True,8,0.0,0.0,0,0,0,8,mild|clip_horizon_slow_v0|mild|rep2|seed20240909,,,0,0.0,0,8,0,0.0,0,0.0,0,2,,,8,0,4
1.0,False,mild,,mild,nan,clip_horizon_slow_v0,0,1.0,,current,0.0,25,"hold-last, neutral 128 until the first success",False,8c3cfb8ff884f44d,0.0,B4,19.1522216796875,595,synthetic,35.308612009829005,35.308612009829005,35.308612009829005,2,2,False,clean_burst_clean,чисто -> пакет завад -> чисто,synthetic:horizon-v0,0.9324132109596498,0.9324132109596498,0.0,ok,,,,,,,8,41216,0.0,True,25,mild|clip_horizon_slow_v0|mild|rep2|seed20240909,0,8,8,10304,True,8,0.0,0.0,0,0,0,8,mild|clip_horizon_slow_v0|mild|rep2|seed20240909,,,0,0.0,0,8,0,0.0,0,0.0,0,2,,,8,0,4
1.0,False,mild,,mild,nan,clip_horizon_slow_v0,0,1.0,,current,0.0,26,"hold-last, neutral 128 until the first success",False,8c3cfb8ff884f44d,0.0,B4,19.904215494791668,705,synthetic,35.14135295903193,35.14135295903193,35.14135295903193,2,2,False,clean_burst_clean,чисто -> пакет завад -> чисто,synthetic:horizon-v0,0.9283930381993466,0.9283930381993466,0.0,ok,,,,,,,8,41216,0.0,True,26,mild|clip_horizon_slow_v0|mild|rep2|seed20240909,0,8,8,10304,True,8,0.0,0.0,0,0,0,8,mild|clip_horizon_slow_v0|mild|rep2|seed20240909,,,0,0.0,0,8,0,0.0,0,0.0,0,2,,,8,0,4
1.0,False,mild,,mild,nan,clip_horizon_slow_v0,0,1.0,,current,0.0,27,"hold-last, neutral 128 until the first success",False,8c3cfb8ff884f44d,0.0,B4,21.322530110677082,740,synthetic,34.84241624495034,34.84241624495034,34.84241624495034,2,2,False,clean_burst_clean,чисто -> пакет завад -> чисто,synthetic:horizon-v0,0.9252790491393524,0.9252790491393524,0.0,ok,,,,,,,8,41216,0.0,True,27,mild|clip_horizon_slow_v0|mild|rep2|seed20240909,0,8,8,10304,True,8,0.0,0.0,0,0,0,8,mild|clip_horizon_slow_v0|mild|rep2|seed20240909,,,0,0.0,0,8,0,0.0,0,0.0,0,2,,,8,0,4
1.0,False,mild,,mild,nan,clip_horizon_slow_v0,0,1.0,,current,0.0,28,"hold-last, neutral 128 until the first success",False,8c3cfb8ff884f44d,0.0,B4,21.977437337239582,786,synthetic,34.71103310413773,34.71103310413773,34.71103310413773,2,2,False,clean_burst_clean,чисто -> пакет завад -> чисто,synthetic:horizon-v0,0.9251478230462205,0.9251478230462205,0.0,ok,,,,,,,8,41216,0.0,True,28,mild|clip_horizon_slow_v0|mild|rep2|seed20240909,0,8,8,10304,True,8,0.0,0.0,0,0,0,8,mild|clip_horizon_slow_v0|mild|rep2|seed20240909,,,0,0.0,0,8,0,0.0,0,0.0,0,2,,,8,0,4
1.0,False,mild,,mild,nan,clip_horizon_slow_v0,0,1.0,,current,0.0,29,"hold-last, neutral 128 until the first success",False,8c3cfb8ff884f44d,0.0,B4,24.322509765625,838,synthetic,34.27071974431516,34.27071974431516,34.27071974431516,2,2,False,clean_burst_clean,чисто -> пакет завад -> чисто,synthetic:horizon-v0,0.9226507820433131,0.9226507820433131,0.0,ok,,,,,,,8,41216,0.0,True,29,mild|clip_horizon_slow_v0|mild|rep2|seed20240909,0,8,8,10304,True,8,0.0,0.0,0,0,0,8,mild|clip_horizon_slow_v0|mild|rep2|seed20240909,,,0,0.0,0,8,0,0.0,0,0.0,0,2,,,8,0,4
