availability,coverage,label,order,psnr_displayed,psnr_full,scene,step
1.0,0.78125,+ сильніший FEC nsym 96→128,fwd,27.049600491045705,27.049600491045705,synthetic:road-v5,2
0.9583333333333334,0.875,+ сильніший FEC nsym 96→128,fwd,33.33486632942898,32.57333806844214,synthetic:smooth-v0,2
0.9583333333333334,0.828125,+ сильніший FEC nsym 96→128,fwd,32.038188156474945,31.663747262026334,synthetic:targets-v0,2
0.9166666666666666,0.7864583333333334,+ сильніший FEC nsym 96→128,fwd,30.59877970742846,30.24648056893882,synthetic:targets-v7,2
1.0,0.7135416666666666,+ нижча якість 12→8,fwd,23.877827994001695,23.877827994001695,synthetic:clouds-v0,3
1.0,0.90625,+ нижча якість 12→8,fwd,28.459245484147303,28.459245484147303,synthetic:clouds-v4,3
1.0,0.8072916666666666,+ нижча якість 12→8,fwd,22.562461190279027,22.562461190279027,synthetic:edges-v0,3
1.0,0.875,+ нижча якість 12→8,fwd,25.128083521692968,25.128083521692968,synthetic:edges-v9,3
1.0,0.9375,+ нижча якість 12→8,fwd,18.46197282759366,18.46197282759366,synthetic:grid-v0,3
0.9583333333333334,0.8541666666666666,+ нижча якість 12→8,fwd,29.26935979692776,28.851903744847714,synthetic:horizon-v0,3
1.0,0.8854166666666666,+ нижча якість 12→8,fwd,30.799920731379284,30.799920731379284,synthetic:horizon-v3,3
0.9166666666666666,0.8072916666666666,+ нижча якість 12→8,fwd,25.32397133218322,24.399709257656223,synthetic:illumination-v0,3
0.9583333333333334,0.8177083333333334,+ нижча якість 12→8,fwd,31.660892485880805,31.660892485880805,synthetic:lowlight-v0,3
1.0,0.9635416666666666,+ нижча якість 12→8,fwd,33.612490840622755,33.612490840622755,synthetic:lowlight-v8,3
0.9583333333333334,0.8177083333333334,+ нижча якість 12→8,fwd,24.600281805698827,24.436924697316925,synthetic:road-v0,3
1.0,0.7864583333333334,+ нижча якість 12→8,fwd,26.11604773828606,26.11604773828606,synthetic:road-v5,3
0.9583333333333334,0.875,+ нижча якість 12→8,fwd,31.5275903878247,30.82031209762124,synthetic:smooth-v0,3
0.9583333333333334,0.8229166666666666,+ нижча якість 12→8,fwd,30.73563905362576,30.38088852558558,synthetic:targets-v0,3
0.9166666666666666,0.7864583333333334,+ нижча якість 12→8,fwd,29.255862881707404,28.90606916895797,synthetic:targets-v7,3
1.0,0.7447916666666666,+ два описи (MDC),fwd,22.768007157809866,22.768007157809866,synthetic:clouds-v0,4
1.0,0.8984375,+ два описи (MDC),fwd,26.658481676024042,26.658481676024042,synthetic:clouds-v4,4
1.0,0.7942708333333334,+ два описи (MDC),fwd,21.37768653659265,21.37768653659265,synthetic:edges-v0,4
1.0,0.8932291666666666,+ два описи (MDC),fwd,23.300448010672067,23.300448010672067,synthetic:edges-v9,4
1.0,0.875,+ два описи (MDC),fwd,16.854707190691105,16.854707190691105,synthetic:grid-v0,4
0.9583333333333334,0.8098958333333334,+ два описи (MDC),fwd,28.67535098336997,28.46624154464962,synthetic:horizon-v0,4
1.0,0.8880208333333334,+ два описи (MDC),fwd,30.081528888451334,30.081528888451334,synthetic:horizon-v3,4
1.0,0.8203125,+ два описи (MDC),fwd,20.50823841102707,20.50823841102707,synthetic:illumination-v0,4
0.9583333333333334,0.84375,+ два описи (MDC),fwd,31.321805308031674,31.321805308031674,synthetic:lowlight-v0,4
1.0,0.9088541666666666,+ два описи (MDC),fwd,32.82817496650023,32.82817496650023,synthetic:lowlight-v8,4
1.0,0.8567708333333334,+ два описи (MDC),fwd,23.013659283924024,23.013659283924024,synthetic:road-v0,4
1.0,0.8333333333333334,+ два описи (MDC),fwd,24.826930919078254,24.826930919078254,synthetic:road-v5,4
0.9583333333333334,0.8307291666666666,+ два описи (MDC),fwd,31.51276403334278,30.794604679577912,synthetic:smooth-v0,4
1.0,0.8567708333333334,+ два описи (MDC),fwd,29.500515642396323,29.500515642396323,synthetic:targets-v0,4
1.0,0.7838541666666666,+ два описи (MDC),fwd,27.115343315967923,27.115343315967923,synthetic:targets-v7,4
1.0,0.6901041666666666,+ BAWP = P,fwd,23.263393037595637,23.263393037595637,synthetic:clouds-v0,5
1.0,0.8645833333333334,+ BAWP = P,fwd,27.156559099872556,27.156559099872556,synthetic:clouds-v4,5
1.0,0.75,+ BAWP = P,fwd,21.5725874763705,21.5725874763705,synthetic:edges-v0,5
1.0,0.8359375,+ BAWP = P,fwd,23.69833997254979,23.69833997254979,synthetic:edges-v9,5
