authenticated,channel,coverage_meaning,failures,hi,lo,mean,method,metric,n_bit_exact_excluded,n_failed,n_observations,n_scenes,n_sources,n_units,unit_of_independence
False,harsh,,"{""no_sync"": 80}",0.3122198042164887,0.21308680790553075,0.2612275599498906,B1,ssim_full,0,80,1520,20,20,20,scene
False,harsh,,"{""no_sync"": 80}",0.3107600371569723,0.2118002943937824,0.25965040844509835,B2,ssim_full,0,80,1520,20,20,20,scene
True,harsh,,"{""no_sync"": 240, ""deadline_miss"": 1360}",nan,nan,nan,B3,ssim_full,0,1600,0,0,0,0,scene
True,harsh,,"{""no_sync"": 383, ""deadline_miss"": 1137, ""capacity"": 80}",nan,nan,nan,B4,ssim_full,0,1600,0,0,0,0,scene
True,harsh,,"{""no_sync"": 400, ""deadline_miss"": 1120, ""capacity"": 80}",nan,nan,nan,B4t,ssim_full,0,1600,0,0,0,0,scene
True,harsh,,"{""no_sync"": 477, ""deadline_miss"": 963, ""capacity"": 160}",nan,nan,nan,P,ssim_full,0,1600,0,0,0,0,scene
False,harsh,"картинка показана, але НЕ автентифікована","{""no_sync"": 80}",1.0,1.0,1.0,B0a,coverage,0,80,1520,20,20,20,scene
False,harsh,"картинка показана, але НЕ автентифікована",{},1.0,1.0,1.0,B0a-R,coverage,0,0,1600,20,20,20,scene
False,harsh,"картинка показана, але НЕ автентифікована","{""no_sync"": 383, ""deadline_miss"": 1137, ""capacity"": 80}",nan,nan,nan,B0d,coverage,0,1600,0,0,0,0,scene
False,harsh,"картинка показана, але НЕ автентифікована","{""no_sync"": 80}",1.0,1.0,1.0,B1,coverage,0,80,1520,20,20,20,scene
False,harsh,"картинка показана, але НЕ автентифікована","{""no_sync"": 80}",1.0,1.0,1.0,B2,coverage,0,80,1520,20,20,20,scene
True,harsh,,"{""no_sync"": 240, ""deadline_miss"": 1360}",nan,nan,nan,B3,coverage,0,1600,0,0,0,0,scene
True,harsh,,"{""no_sync"": 383, ""deadline_miss"": 1137, ""capacity"": 80}",nan,nan,nan,B4,coverage,0,1600,0,0,0,0,scene
True,harsh,,"{""no_sync"": 400, ""deadline_miss"": 1120, ""capacity"": 80}",nan,nan,nan,B4t,coverage,0,1600,0,0,0,0,scene
True,harsh,,"{""no_sync"": 477, ""deadline_miss"": 963, ""capacity"": 160}",nan,nan,nan,P,coverage,0,1600,0,0,0,0,scene
False,harsh,,"{""no_sync"": 80}",16.15488673465922,14.724746888355183,15.487502051391989,B0a,psnr_verified,0,80,1520,20,20,20,scene
False,harsh,,{},19.525059291206958,17.568769042853273,18.618228729629365,B0a-R,psnr_verified,0,0,1600,20,20,20,scene
False,harsh,,"{""no_sync"": 383, ""deadline_miss"": 1137, ""capacity"": 80}",nan,nan,nan,B0d,psnr_verified,0,1600,0,0,0,0,scene
False,harsh,,"{""no_sync"": 80}",15.716783805051247,14.244100269601608,15.015177485678063,B1,psnr_verified,0,80,1520,20,20,20,scene
False,harsh,,"{""no_sync"": 80}",15.654978077731833,14.186479470199462,14.955052518849524,B2,psnr_verified,0,80,1520,20,20,20,scene
True,harsh,,"{""no_sync"": 240, ""deadline_miss"": 1360}",nan,nan,nan,B3,psnr_verified,0,1600,0,0,0,0,scene
True,harsh,,"{""no_sync"": 383, ""deadline_miss"": 1137, ""capacity"": 80}",nan,nan,nan,B4,psnr_verified,0,1600,0,0,0,0,scene
True,harsh,,"{""no_sync"": 400, ""deadline_miss"": 1120, ""capacity"": 80}",nan,nan,nan,B4t,psnr_verified,0,1600,0,0,0,0,scene
True,harsh,,"{""no_sync"": 477, ""deadline_miss"": 963, ""capacity"": 160}",nan,nan,nan,P,psnr_verified,0,1600,0,0,0,0,scene
False,harsh,,"{""no_sync"": 80}",0.95875,0.940625,0.95,B0a,availability,0,80,1520,20,20,20,scene
False,harsh,,{},1.0,1.0,1.0,B0a-R,availability,0,0,1600,20,20,20,scene
False,harsh,,"{""no_sync"": 383, ""deadline_miss"": 1137, ""capacity"": 80}",0.0,0.0,0.0,B0d,availability,0,1600,0,20,20,20,scene
False,harsh,,"{""no_sync"": 80}",0.95875,0.940625,0.95,B1,availability,0,80,1520,20,20,20,scene
False,harsh,,"{""no_sync"": 80}",0.95875,0.940625,0.95,B2,availability,0,80,1520,20,20,20,scene
True,harsh,,"{""no_sync"": 240, ""deadline_miss"": 1360}",0.0,0.0,0.0,B3,availability,0,1600,0,20,20,20,scene
True,harsh,,"{""no_sync"": 383, ""deadline_miss"": 1137, ""capacity"": 80}",0.0,0.0,0.0,B4,availability,0,1600,0,20,20,20,scene
True,harsh,,"{""no_sync"": 400, ""deadline_miss"": 1120, ""capacity"": 80}",0.0,0.0,0.0,B4t,availability,0,1600,0,20,20,20,scene
True,harsh,,"{""no_sync"": 477, ""deadline_miss"": 963, ""capacity"": 160}",0.0,0.0,0.0,P,availability,0,1600,0,20,20,20,scene
False,harsh,,"{""no_sync"": 80}",16.06822984464242,14.632075991082331,15.398586431839998,B0a,psnr_displayed,0,80,1520,20,20,20,scene
False,harsh,,{},19.525059291206958,17.568769042853273,18.618228729629365,B0a-R,psnr_displayed,0,0,1600,20,20,20,scene
False,harsh,,"{""no_sync"": 383, ""deadline_miss"": 1137, ""capacity"": 80}",13.620255135099528,10.669104173316269,12.131480942740742,B0d,psnr_displayed,0,1600,0,20,20,20,scene
False,harsh,,"{""no_sync"": 80}",15.639411233413687,14.154354030611493,14.937004775089795,B1,psnr_displayed,0,80,1520,20,20,20,scene
False,harsh,,"{""no_sync"": 80}",15.580319413312328,14.100290862445778,14.877377327928519,B2,psnr_displayed,0,80,1520,20,20,20,scene
True,harsh,,"{""no_sync"": 240, ""deadline_miss"": 1360}",13.620255135099528,10.669104173316269,12.131480942740742,B3,psnr_displayed,0,1600,0,20,20,20,scene
True,harsh,,"{""no_sync"": 383, ""deadline_miss"": 1137, ""capacity"": 80}",13.620255135099528,10.669104173316269,12.131480942740742,B4,psnr_displayed,0,1600,0,20,20,20,scene
True,harsh,,"{""no_sync"": 400, ""deadline_miss"": 1120, ""capacity"": 80}",13.620255135099528,10.669104173316269,12.131480942740742,B4t,psnr_displayed,0,1600,0,20,20,20,scene
True,harsh,,"{""no_sync"": 477, ""deadline_miss"": 963, ""capacity"": 160}",13.620255135099528,10.669104173316269,12.131480942740742,P,psnr_displayed,0,1600,0,20,20,20,scene
False,mild,,{},30.377238516778828,27.950416960462967,29.193483322649268,B0a,psnr_full,0,0,1600,20,20,20,scene
False,mild,,{},30.780090088457907,28.22626036008664,29.533319528603876,B0a-R,psnr_full,0,0,1600,20,20,20,scene
False,mild,,"{""capacity"": 80}",33.32365482032115,29.617638183367912,31.53760715533356,B0d,psnr_full,0,80,1520,19,19,19,scene
False,mild,,{},29.32766480938028,27.006429945670426,28.1916962213731,B1,psnr_full,0,0,1600,20,20,20,scene
False,mild,,{},29.31420125994181,26.993419198130415,28.17740666286493,B2,psnr_full,0,0,1600,20,20,20,scene
True,mild,,{},33.02702992780319,29.26511165550549,31.183555513102544,B3,psnr_full,0,0,1600,20,20,20,scene
True,mild,,"{""capacity"": 80}",33.32365482032115,29.617638183367912,31.53760715533356,B4,psnr_full,0,80,1520,19,19,19,scene
True,mild,,"{""capacity"": 80}",31.32162087659719,27.802704016076365,29.62073799795876,B4t,psnr_full,0,80,1520,19,19,19,scene
True,mild,,"{""capacity"": 160}",30.25917559673174,26.24878174490817,28.316649016155488,P,psnr_full,0,160,1440,18,18,18,scene
False,mild,,{},0.9193229374544606,0.8281475082993031,0.8807569380905207,B0a,ssim_full,0,0,1600,20,20,20,scene
False,mild,,{},0.9432240369068501,0.8516275666776921,0.9057823238182442,B0a-R,ssim_full,0,0,1600,20,20,20,scene
False,mild,,"{""capacity"": 80}",0.9139817148656173,0.8868923425488282,0.9022252791975058,B0d,ssim_full,0,80,1520,19,19,19,scene
False,mild,,{},0.8531946172072487,0.7550598792819626,0.80689541679425,B1,ssim_full,0,0,1600,20,20,20,scene
False,mild,,{},0.8522606239041977,0.7532480264247712,0.8053974043244985,B2,ssim_full,0,0,1600,20,20,20,scene
True,mild,,{},0.91339178893017,0.887310387685432,0.9019831178903116,B3,ssim_full,0,0,1600,20,20,20,scene
True,mild,,"{""capacity"": 80}",0.9139817148656173,0.8868923425488282,0.9022252791975058,B4,ssim_full,0,80,1520,19,19,19,scene
True,mild,,"{""capacity"": 80}",0.880616393566689,0.8552223078867263,0.8686648424077564,B4t,ssim_full,0,80,1520,19,19,19,scene
True,mild,,"{""capacity"": 160}",0.840993957833928,0.7995308811627907,0.8216257911358198,P,ssim_full,0,160,1440,18,18,18,scene
False,mild,"картинка показана, але НЕ автентифікована",{},1.0,1.0,1.0,B0a,coverage,0,0,1600,20,20,20,scene
False,mild,"картинка показана, але НЕ автентифікована",{},1.0,1.0,1.0,B0a-R,coverage,0,0,1600,20,20,20,scene
False,mild,"картинка показана, але НЕ автентифікована","{""capacity"": 80}",1.0,1.0,1.0,B0d,coverage,0,80,1520,19,19,19,scene
False,mild,"картинка показана, але НЕ автентифікована",{},1.0,1.0,1.0,B1,coverage,0,0,1600,20,20,20,scene
False,mild,"картинка показана, але НЕ автентифікована",{},1.0,1.0,1.0,B2,coverage,0,0,1600,20,20,20,scene
True,mild,,{},1.0,1.0,1.0,B3,coverage,0,0,1600,20,20,20,scene
True,mild,,"{""capacity"": 80}",1.0,1.0,1.0,B4,coverage,0,80,1520,19,19,19,scene
