channel,clip,count,frame_id,job_id,method,repetition,scene,status
clean,clip_horizon_slow_v0,8,4,68dbbc875f27899a,B0d,3,synthetic:horizon-v0,verified
clean,clip_horizon_slow_v0,8,5,68dbbc875f27899a,B0d,3,synthetic:horizon-v0,verified
clean,clip_horizon_slow_v0,8,6,68dbbc875f27899a,B0d,3,synthetic:horizon-v0,verified
clean,clip_horizon_slow_v0,8,7,68dbbc875f27899a,B0d,3,synthetic:horizon-v0,verified
clean,clip_horizon_slow_v0,8,8,68dbbc875f27899a,B0d,3,synthetic:horizon-v0,verified
clean,clip_horizon_slow_v0,8,9,68dbbc875f27899a,B0d,3,synthetic:horizon-v0,verified
clean,clip_horizon_slow_v0,8,10,68dbbc875f27899a,B0d,3,synthetic:horizon-v0,verified
clean,clip_horizon_slow_v0,8,11,68dbbc875f27899a,B0d,3,synthetic:horizon-v0,verified
clean,clip_horizon_slow_v0,8,12,68dbbc875f27899a,B0d,3,synthetic:horizon-v0,verified
clean,clip_horizon_slow_v0,8,13,68dbbc875f27899a,B0d,3,synthetic:horizon-v0,verified
clean,clip_horizon_slow_v0,8,14,68dbbc875f27899a,B0d,3,synthetic:horizon-v0,verified
clean,clip_horizon_slow_v0,8,15,68dbbc875f27899a,B0d,3,synthetic:horizon-v0,verified
clean,clip_horizon_slow_v0,8,0,21db5d3f2ff52dde,B0d,4,synthetic:horizon-v0,verified
clean,clip_horizon_slow_v0,8,1,21db5d3f2ff52dde,B0d,4,synthetic:horizon-v0,verified
clean,clip_horizon_slow_v0,8,2,21db5d3f2ff52dde,B0d,4,synthetic:horizon-v0,verified
clean,clip_horizon_slow_v0,8,3,21db5d3f2ff52dde,B0d,4,synthetic:horizon-v0,verified
clean,clip_horizon_slow_v0,8,4,21db5d3f2ff52dde,B0d,4,synthetic:horizon-v0,verified
clean,clip_horizon_slow_v0,8,5,21db5d3f2ff52dde,B0d,4,synthetic:horizon-v0,verified
clean,clip_horizon_slow_v0,8,6,21db5d3f2ff52dde,B0d,4,synthetic:horizon-v0,verified
clean,clip_horizon_slow_v0,8,7,21db5d3f2ff52dde,B0d,4,synthetic:horizon-v0,verified
clean,clip_horizon_slow_v0,8,8,21db5d3f2ff52dde,B0d,4,synthetic:horizon-v0,verified
clean,clip_horizon_slow_v0,8,9,21db5d3f2ff52dde,B0d,4,synthetic:horizon-v0,verified
clean,clip_horizon_slow_v0,8,10,21db5d3f2ff52dde,B0d,4,synthetic:horizon-v0,verified
clean,clip_horizon_slow_v0,8,11,21db5d3f2ff52dde,B0d,4,synthetic:horizon-v0,verified
clean,clip_horizon_slow_v0,8,12,21db5d3f2ff52dde,B0d,4,synthetic:horizon-v0,verified
clean,clip_horizon_slow_v0,8,13,21db5d3f2ff52dde,B0d,4,synthetic:horizon-v0,verified
clean,clip_horizon_slow_v0,8,14,21db5d3f2ff52dde,B0d,4,synthetic:horizon-v0,verified
clean,clip_horizon_slow_v0,8,15,21db5d3f2ff52dde,B0d,4,synthetic:horizon-v0,verified
mild,clip_horizon_slow_v0,8,0,b6e2ad6c9228b7e5,B0d,1,synthetic:horizon-v0,verified
mild,clip_horizon_slow_v0,8,1,b6e2ad6c9228b7e5,B0d,1,synthetic:horizon-v0,verified
mild,clip_horizon_slow_v0,8,2,b6e2ad6c9228b7e5,B0d,1,synthetic:horizon-v0,verified
mild,clip_horizon_slow_v0,8,3,b6e2ad6c9228b7e5,B0d,1,synthetic:horizon-v0,verified
mild,clip_horizon_slow_v0,8,4,b6e2ad6c9228b7e5,B0d,1,synthetic:horizon-v0,verified
mild,clip_horizon_slow_v0,8,5,b6e2ad6c9228b7e5,B0d,1,synthetic:horizon-v0,verified
mild,clip_horizon_slow_v0,8,6,b6e2ad6c9228b7e5,B0d,1,synthetic:horizon-v0,verified
mild,clip_horizon_slow_v0,8,7,b6e2ad6c9228b7e5,B0d,1,synthetic:horizon-v0,verified
mild,clip_horizon_slow_v0,8,8,b6e2ad6c9228b7e5,B0d,1,synthetic:horizon-v0,verified
mild,clip_horizon_slow_v0,8,9,b6e2ad6c9228b7e5,B0d,1,synthetic:horizon-v0,verified
mild,clip_horizon_slow_v0,8,10,b6e2ad6c9228b7e5,B0d,1,synthetic:horizon-v0,verified
mild,clip_horizon_slow_v0,8,11,b6e2ad6c9228b7e5,B0d,1,synthetic:horizon-v0,verified
mild,clip_horizon_slow_v0,8,12,b6e2ad6c9228b7e5,B0d,1,synthetic:horizon-v0,verified
mild,clip_horizon_slow_v0,8,13,b6e2ad6c9228b7e5,B0d,1,synthetic:horizon-v0,verified
mild,clip_horizon_slow_v0,8,14,b6e2ad6c9228b7e5,B0d,1,synthetic:horizon-v0,verified
mild,clip_horizon_slow_v0,8,15,b6e2ad6c9228b7e5,B0d,1,synthetic:horizon-v0,verified
mild,clip_horizon_slow_v0,8,0,2a4c91fe19c64580,B0d,0,synthetic:horizon-v0,verified
mild,clip_horizon_slow_v0,8,1,2a4c91fe19c64580,B0d,0,synthetic:horizon-v0,verified
mild,clip_horizon_slow_v0,8,2,2a4c91fe19c64580,B0d,0,synthetic:horizon-v0,verified
mild,clip_horizon_slow_v0,8,3,2a4c91fe19c64580,B0d,0,synthetic:horizon-v0,verified
mild,clip_horizon_slow_v0,8,4,2a4c91fe19c64580,B0d,0,synthetic:horizon-v0,verified
mild,clip_horizon_slow_v0,8,5,2a4c91fe19c64580,B0d,0,synthetic:horizon-v0,verified
mild,clip_horizon_slow_v0,8,6,2a4c91fe19c64580,B0d,0,synthetic:horizon-v0,verified
mild,clip_horizon_slow_v0,8,7,2a4c91fe19c64580,B0d,0,synthetic:horizon-v0,verified
mild,clip_horizon_slow_v0,8,8,2a4c91fe19c64580,B0d,0,synthetic:horizon-v0,verified
mild,clip_horizon_slow_v0,8,9,2a4c91fe19c64580,B0d,0,synthetic:horizon-v0,verified
mild,clip_horizon_slow_v0,8,10,2a4c91fe19c64580,B0d,0,synthetic:horizon-v0,verified
mild,clip_horizon_slow_v0,8,11,2a4c91fe19c64580,B0d,0,synthetic:horizon-v0,verified
mild,clip_horizon_slow_v0,8,12,2a4c91fe19c64580,B0d,0,synthetic:horizon-v0,verified
mild,clip_horizon_slow_v0,8,13,2a4c91fe19c64580,B0d,0,synthetic:horizon-v0,verified
mild,clip_horizon_slow_v0,8,14,2a4c91fe19c64580,B0d,0,synthetic:horizon-v0,verified
mild,clip_horizon_slow_v0,8,15,2a4c91fe19c64580,B0d,0,synthetic:horizon-v0,verified
mild,clip_horizon_slow_v0,8,0,253644beb29d5462,B0d,3,synthetic:horizon-v0,verified
mild,clip_horizon_slow_v0,8,1,253644beb29d5462,B0d,3,synthetic:horizon-v0,verified
mild,clip_horizon_slow_v0,8,2,253644beb29d5462,B0d,3,synthetic:horizon-v0,verified
mild,clip_horizon_slow_v0,8,3,253644beb29d5462,B0d,3,synthetic:horizon-v0,verified
mild,clip_horizon_slow_v0,8,4,253644beb29d5462,B0d,3,synthetic:horizon-v0,verified
mild,clip_horizon_slow_v0,8,5,253644beb29d5462,B0d,3,synthetic:horizon-v0,verified
mild,clip_horizon_slow_v0,8,6,253644beb29d5462,B0d,3,synthetic:horizon-v0,verified
mild,clip_horizon_slow_v0,8,7,253644beb29d5462,B0d,3,synthetic:horizon-v0,verified
mild,clip_horizon_slow_v0,8,8,253644beb29d5462,B0d,3,synthetic:horizon-v0,verified
mild,clip_horizon_slow_v0,8,9,253644beb29d5462,B0d,3,synthetic:horizon-v0,verified
mild,clip_horizon_slow_v0,8,10,253644beb29d5462,B0d,3,synthetic:horizon-v0,verified
mild,clip_horizon_slow_v0,8,11,253644beb29d5462,B0d,3,synthetic:horizon-v0,verified
mild,clip_horizon_slow_v0,8,12,253644beb29d5462,B0d,3,synthetic:horizon-v0,verified
mild,clip_horizon_slow_v0,8,13,253644beb29d5462,B0d,3,synthetic:horizon-v0,verified
mild,clip_horizon_slow_v0,8,14,253644beb29d5462,B0d,3,synthetic:horizon-v0,verified
mild,clip_horizon_slow_v0,8,15,253644beb29d5462,B0d,3,synthetic:horizon-v0,verified
mild,clip_horizon_slow_v0,8,0,cec37a8dcd0a483a,B0d,4,synthetic:horizon-v0,verified
mild,clip_horizon_slow_v0,8,1,cec37a8dcd0a483a,B0d,4,synthetic:horizon-v0,verified
mild,clip_horizon_slow_v0,8,2,cec37a8dcd0a483a,B0d,4,synthetic:horizon-v0,verified
mild,clip_horizon_slow_v0,8,3,cec37a8dcd0a483a,B0d,4,synthetic:horizon-v0,verified
mild,clip_horizon_slow_v0,8,4,cec37a8dcd0a483a,B0d,4,synthetic:horizon-v0,verified
mild,clip_horizon_slow_v0,8,5,cec37a8dcd0a483a,B0d,4,synthetic:horizon-v0,verified
mild,clip_horizon_slow_v0,8,6,cec37a8dcd0a483a,B0d,4,synthetic:horizon-v0,verified
mild,clip_horizon_slow_v0,8,7,cec37a8dcd0a483a,B0d,4,synthetic:horizon-v0,verified
mild,clip_horizon_slow_v0,8,8,cec37a8dcd0a483a,B0d,4,synthetic:horizon-v0,verified
mild,clip_horizon_slow_v0,8,9,cec37a8dcd0a483a,B0d,4,synthetic:horizon-v0,verified
mild,clip_horizon_slow_v0,8,10,cec37a8dcd0a483a,B0d,4,synthetic:horizon-v0,verified
mild,clip_horizon_slow_v0,8,11,cec37a8dcd0a483a,B0d,4,synthetic:horizon-v0,verified
