channel,channel_axis,channel_value,clip,corrected_symbols,coverage,estimated_fraction,frame_id,job_id,max_age_frames,method,payload_bytes,provenance,psnr_full,psnr_verified,rasters,repetition,resynchronised,scene,ssim_full,ssim_verified,stale_fraction,status_auth_failed,status_filler,status_fragment_recovered,status_frame_verified,status_header_invalid,status_header_unrecoverable,status_no_sync,status_payload_unrecoverable,status_raster_dropped,status_verified,symbol_error_denominator,symbol_errors_pre_fec,sync_found,trace_id,units_rejected,units_sent,units_verified,wire_bytes,x_authenticated,x_channel_trace,x_combine,x_coverage_meaning,x_est_dx,x_est_dy,x_filler_units,x_fragments,x_fragments_recovered,x_frame_verified,x_rasters_delivered,x_repetitions_received,x_repetitions_sent,x_segments,x_sync_score,x_units_from_other_frames,x_units_per_raster
mild,,nan,clip_horizon_fast_v3,0,1.0,0.0,0,8430fc09de3c1db1,0.0,B2,0,synthetic,30.33897144547914,30.33897144547914,1,0,False,synthetic:horizon-v3,0.7813739737081459,0.7813739737081459,0.0,,,,,,,,,,,0,nan,True,mild|clip_horizon_fast_v3|mild|rep0|seed20240909,0,0,0,0,False,,,"picture displayed, not verified",1.0,0.0,,,,,,,,,0.9846721133208125,,
mild,,nan,clip_horizon_fast_v3,0,1.0,0.0,3,8430fc09de3c1db1,0.0,B2,0,synthetic,31.072884188429555,31.072884188429555,1,0,False,synthetic:horizon-v3,0.7906218032615272,0.7906218032615272,0.0,,,,,,,,,,,0,nan,True,mild|clip_horizon_fast_v3|mild|rep0|seed20240909,0,0,0,0,False,,,"picture displayed, not verified",1.0,0.0,,,,,,,,,0.9545931133151292,,
mild,,nan,clip_horizon_fast_v3,0,1.0,0.0,6,8430fc09de3c1db1,0.0,B2,0,synthetic,31.11381984727251,31.11381984727251,1,0,False,synthetic:horizon-v3,0.7911843774389405,0.7911843774389405,0.0,,,,,,,,,,,0,nan,True,mild|clip_horizon_fast_v3|mild|rep0|seed20240909,0,0,0,0,False,,,"picture displayed, not verified",1.0,0.0,,,,,,,,,0.9579052466140837,,
mild,,nan,clip_horizon_fast_v3,0,1.0,0.0,9,8430fc09de3c1db1,0.0,B2,0,synthetic,30.20623833250983,30.20623833250983,1,0,False,synthetic:horizon-v3,0.7734682460276878,0.7734682460276878,0.0,,,,,,,,,,,0,nan,True,mild|clip_horizon_fast_v3|mild|rep0|seed20240909,0,0,0,0,False,,,"picture displayed, not verified",1.0,0.0,,,,,,,,,0.9795280884542925,,
mild,,nan,clip_horizon_fast_v3,0,1.0,0.0,12,8430fc09de3c1db1,0.0,B2,0,synthetic,30.9631594142228,30.9631594142228,1,0,False,synthetic:horizon-v3,0.7816990957460735,0.7816990957460735,0.0,,,,,,,,,,,0,nan,True,mild|clip_horizon_fast_v3|mild|rep0|seed20240909,0,0,0,0,False,,,"picture displayed, not verified",1.0,0.0,,,,,,,,,0.9427061141737446,,
mild,,nan,clip_horizon_fast_v3,0,1.0,0.0,15,8430fc09de3c1db1,0.0,B2,0,synthetic,31.322953242128705,31.322953242128705,1,0,False,synthetic:horizon-v3,0.7929355482283285,0.7929355482283285,0.0,,,,,,,,,,,0,nan,True,mild|clip_horizon_fast_v3|mild|rep0|seed20240909,0,0,0,0,False,,,"picture displayed, not verified",1.0,0.0,,,,,,,,,0.9870788688104221,,
bursty,,nan,clip_horizon_fast_v3,257,0.0,1.0,2,beedacda2aee8158,0.0,B0d,783,synthetic,15.58363286946497,nan,2,0,True,synthetic:horizon-v3,0.7969349578882515,nan,0.0,,,,,,,4,4,,,41216,0.43771836180124224,False,bursty|clip_horizon_fast_v3|bursty|rep0|seed20240909,8,8,0,10304,False,bursty|clip_horizon_fast_v3|bursty|rep0|seed20240909,,,,,0,,,,2,,,8,,0,4
bursty,,nan,clip_horizon_fast_v3,2243,0.875,0.125,5,beedacda2aee8158,0.0,B0d,761,synthetic,35.90329712079993,35.38833035416259,2,0,False,synthetic:horizon-v3,0.9305121212811148,0.9210019984135158,0.0,,,,,,,,1,,7,41216,0.13118691770186336,True,bursty|clip_horizon_fast_v3|bursty|rep0|seed20240909,1,8,7,10304,False,bursty|clip_horizon_fast_v3|bursty|rep0|seed20240909,,,,,0,,,,2,,,8,,0,4
bursty,,nan,clip_horizon_fast_v3,1817,0.5,0.5,8,beedacda2aee8158,0.0,B0d,906,synthetic,16.97068113659945,35.36304884216375,2,0,False,synthetic:horizon-v3,0.8048346597458232,0.8958308403995471,0.0,,,,,,,,4,,4,41216,0.18381211180124224,True,bursty|clip_horizon_fast_v3|bursty|rep0|seed20240909,4,8,4,10304,False,bursty|clip_horizon_fast_v3|bursty|rep0|seed20240909,,,,,0,,,,2,,,8,,0,4
bursty,,nan,clip_horizon_fast_v3,2316,1.0,0.0,11,beedacda2aee8158,0.0,B0d,824,synthetic,36.16399363994524,36.16399363994524,2,0,False,synthetic:horizon-v3,0.9223695711795953,0.9223695711795953,0.0,,,,,,,,,,8,41216,0.12068128881987578,True,bursty|clip_horizon_fast_v3|bursty|rep0|seed20240909,0,8,8,10304,False,bursty|clip_horizon_fast_v3|bursty|rep0|seed20240909,,,,,0,,,,2,,,8,,0,4
bursty,,nan,clip_horizon_fast_v3,2086,1.0,0.0,14,beedacda2aee8158,0.0,B0d,812,synthetic,35.64859265208733,35.64859265208733,2,0,False,synthetic:horizon-v3,0.9259195573615622,0.9259195573615622,0.0,,,,,,,,,,8,41216,0.11269895186335403,True,bursty|clip_horizon_fast_v3|bursty|rep0|seed20240909,0,8,8,10304,False,bursty|clip_horizon_fast_v3|bursty|rep0|seed20240909,,,,,0,,,,2,,,8,,0,4
mild,,nan,clip_horizon_fast_v3,0,1.0,0.0,1,e8678aed8f9f8a17,0.0,B2,0,synthetic,30.60012074745471,30.60012074745471,1,1,False,synthetic:horizon-v3,0.7873265465323405,0.7873265465323405,0.0,,,,,,,,,,,0,nan,True,mild|clip_horizon_fast_v3|mild|rep1|seed20240909,0,0,0,0,False,,,"picture displayed, not verified",1.0,0.0,,,,,,,,,0.9674763054640451,,
mild,,nan,clip_horizon_fast_v3,0,1.0,0.0,4,e8678aed8f9f8a17,0.0,B2,0,synthetic,31.352724600337602,31.352724600337602,1,1,False,synthetic:horizon-v3,0.795335458091334,0.795335458091334,0.0,,,,,,,,,,,0,nan,True,mild|clip_horizon_fast_v3|mild|rep1|seed20240909,0,0,0,0,False,,,"picture displayed, not verified",1.0,0.0,,,,,,,,,0.969338810633976,,
mild,,nan,clip_horizon_fast_v3,0,1.0,0.0,7,e8678aed8f9f8a17,0.0,B2,0,synthetic,30.737378709506544,30.737378709506544,1,1,False,synthetic:horizon-v3,0.7740004931127448,0.7740004931127448,0.0,,,,,,,,,,,0,nan,True,mild|clip_horizon_fast_v3|mild|rep1|seed20240909,0,0,0,0,False,,,"picture displayed, not verified",1.0,0.0,,,,,,,,,1.0004731027931033,,
mild,,nan,clip_horizon_fast_v3,0,1.0,0.0,10,e8678aed8f9f8a17,0.0,B2,0,synthetic,30.21825408312468,30.21825408312468,1,1,False,synthetic:horizon-v3,0.7727740375578542,0.7727740375578542,0.0,,,,,,,,,,,0,nan,True,mild|clip_horizon_fast_v3|mild|rep1|seed20240909,0,0,0,0,False,,,"picture displayed, not verified",1.0,0.0,,,,,,,,,0.9559485340580035,,
mild,,nan,clip_horizon_fast_v3,0,1.0,0.0,13,e8678aed8f9f8a17,0.0,B2,0,synthetic,31.16011901023816,31.16011901023816,1,1,False,synthetic:horizon-v3,0.7937073832006424,0.7937073832006424,0.0,,,,,,,,,,,0,nan,True,mild|clip_horizon_fast_v3|mild|rep1|seed20240909,0,0,0,0,False,,,"picture displayed, not verified",1.0,0.0,,,,,,,,,0.983040351733393,,
mild,,nan,clip_horizon_fast_v3,0,1.0,0.0,0,34970501085ad931,0.0,B2,0,synthetic,30.507002090016254,30.507002090016254,1,2,False,synthetic:horizon-v3,0.7828340670708994,0.7828340670708994,0.0,,,,,,,,,,,0,nan,True,mild|clip_horizon_fast_v3|mild|rep2|seed20240909,0,0,0,0,False,,,"picture displayed, not verified",1.0,0.0,,,,,,,,,0.9821093262141346,,
mild,,nan,clip_horizon_fast_v3,0,1.0,0.0,3,34970501085ad931,0.0,B2,0,synthetic,31.272519131062232,31.272519131062232,1,2,False,synthetic:horizon-v3,0.7916731087722381,0.7916731087722381,0.0,,,,,,,,,,,0,nan,True,mild|clip_horizon_fast_v3|mild|rep2|seed20240909,0,0,0,0,False,,,"picture displayed, not verified",1.0,0.0,,,,,,,,,0.9579199520099174,,
mild,,nan,clip_horizon_fast_v3,0,1.0,0.0,6,34970501085ad931,0.0,B2,0,synthetic,31.016320284374103,31.016320284374103,1,2,False,synthetic:horizon-v3,0.7896793951598862,0.7896793951598862,0.0,,,,,,,,,,,0,nan,True,mild|clip_horizon_fast_v3|mild|rep2|seed20240909,0,0,0,0,False,,,"picture displayed, not verified",1.0,0.0,,,,,,,,,0.9255034670577557,,
mild,,nan,clip_horizon_fast_v3,0,1.0,0.0,9,34970501085ad931,0.0,B2,0,synthetic,30.43016043363904,30.43016043363904,1,2,False,synthetic:horizon-v3,0.775149651228909,0.775149651228909,0.0,,,,,,,,,,,0,nan,True,mild|clip_horizon_fast_v3|mild|rep2|seed20240909,0,0,0,0,False,,,"picture displayed, not verified",1.0,0.0,,,,,,,,,0.978018983800791,,
mild,,nan,clip_horizon_fast_v3,0,1.0,0.0,12,34970501085ad931,0.0,B2,0,synthetic,30.680059189017577,30.680059189017577,1,2,False,synthetic:horizon-v3,0.7781061247964506,0.7781061247964506,0.0,,,,,,,,,,,0,nan,True,mild|clip_horizon_fast_v3|mild|rep2|seed20240909,0,0,0,0,False,,,"picture displayed, not verified",1.0,0.0,,,,,,,,,0.9653070134224182,,
mild,,nan,clip_horizon_fast_v3,0,1.0,0.0,15,34970501085ad931,0.0,B2,0,synthetic,31.088383879937986,31.088383879937986,1,2,False,synthetic:horizon-v3,0.790402422543612,0.790402422543612,0.0,,,,,,,,,,,0,nan,True,mild|clip_horizon_fast_v3|mild|rep2|seed20240909,0,0,0,0,False,,,"picture displayed, not verified",1.0,0.0,,,,,,,,,0.9674824800385462,,
mild,,nan,clip_horizon_fast_v3,0,1.0,0.0,2,077b91f0b2cec277,0.0,B2,0,synthetic,30.90029551214503,30.90029551214503,1,3,False,synthetic:horizon-v3,0.7839575924903815,0.7839575924903815,0.0,,,,,,,,,,,0,nan,True,mild|clip_horizon_fast_v3|mild|rep3|seed20240909,0,0,0,0,False,,,"picture displayed, not verified",1.0,0.0,,,,,,,,,0.9564458074784153,,
mild,,nan,clip_horizon_fast_v3,0,1.0,0.0,5,077b91f0b2cec277,0.0,B2,0,synthetic,30.756429755384076,30.756429755384076,1,3,False,synthetic:horizon-v3,0.7723273231986597,0.7723273231986597,0.0,,,,,,,,,,,0,nan,True,mild|clip_horizon_fast_v3|mild|rep3|seed20240909,0,0,0,0,False,,,"picture displayed, not verified",1.0,0.0,,,,,,,,,0.9585420960889184,,
mild,,nan,clip_horizon_fast_v3,0,1.0,0.0,8,077b91f0b2cec277,0.0,B2,0,synthetic,30.627703211814993,30.627703211814993,1,3,False,synthetic:horizon-v3,0.7772261151425912,0.7772261151425912,0.0,,,,,,,,,,,0,nan,True,mild|clip_horizon_fast_v3|mild|rep3|seed20240909,0,0,0,0,False,,,"picture displayed, not verified",1.0,0.0,,,,,,,,,0.9571032119244098,,
mild,,nan,clip_horizon_fast_v3,0,1.0,0.0,11,077b91f0b2cec277,0.0,B2,0,synthetic,30.710080311134753,30.710080311134753,1,3,False,synthetic:horizon-v3,0.7952920050448853,0.7952920050448853,0.0,,,,,,,,,,,0,nan,True,mild|clip_horizon_fast_v3|mild|rep3|seed20240909,0,0,0,0,False,,,"picture displayed, not verified",1.0,0.0,,,,,,,,,0.9636055739027068,,
mild,,nan,clip_horizon_fast_v3,0,1.0,0.0,14,077b91f0b2cec277,0.0,B2,0,synthetic,31.188310579720596,31.188310579720596,1,3,False,synthetic:horizon-v3,0.7887489205457895,0.7887489205457895,0.0,,,,,,,,,,,0,nan,True,mild|clip_horizon_fast_v3|mild|rep3|seed20240909,0,0,0,0,False,,,"picture displayed, not verified",1.0,0.0,,,,,,,,,0.9327487206240742,,
mild,,nan,clip_horizon_fast_v3,0,1.0,0.0,1,292fa601fa9ef02d,0.0,B2,0,synthetic,30.690488671070064,30.690488671070064,1,4,False,synthetic:horizon-v3,0.7892256518999842,0.7892256518999842,0.0,,,,,,,,,,,0,nan,True,mild|clip_horizon_fast_v3|mild|rep4|seed20240909,0,0,0,0,False,,,"picture displayed, not verified",1.0,0.0,,,,,,,,,0.9497328996836583,,
mild,,nan,clip_horizon_fast_v3,0,1.0,0.0,4,292fa601fa9ef02d,0.0,B2,0,synthetic,31.243563916210945,31.243563916210945,1,4,False,synthetic:horizon-v3,0.7956844326550757,0.7956844326550757,0.0,,,,,,,,,,,0,nan,True,mild|clip_horizon_fast_v3|mild|rep4|seed20240909,0,0,0,0,False,,,"picture displayed, not verified",1.0,0.0,,,,,,,,,0.9881467101988735,,
mild,,nan,clip_horizon_fast_v3,0,1.0,0.0,7,292fa601fa9ef02d,0.0,B2,0,synthetic,30.668437306372173,30.668437306372173,1,4,False,synthetic:horizon-v3,0.7744290459197494,0.7744290459197494,0.0,,,,,,,,,,,0,nan,True,mild|clip_horizon_fast_v3|mild|rep4|seed20240909,0,0,0,0,False,,,"picture displayed, not verified",1.0,0.0,,,,,,,,,0.9646310824355974,,
mild,,nan,clip_horizon_fast_v3,0,1.0,0.0,10,292fa601fa9ef02d,0.0,B2,0,synthetic,30.228042761217992,30.228042761217992,1,4,False,synthetic:horizon-v3,0.7728633065037304,0.7728633065037304,0.0,,,,,,,,,,,0,nan,True,mild|clip_horizon_fast_v3|mild|rep4|seed20240909,0,0,0,0,False,,,"picture displayed, not verified",1.0,0.0,,,,,,,,,0.9418869185094183,,
mild,,nan,clip_horizon_fast_v3,0,1.0,0.0,13,292fa601fa9ef02d,0.0,B2,0,synthetic,31.28697990628931,31.28697990628931,1,4,False,synthetic:horizon-v3,0.7927466760276416,0.7927466760276416,0.0,,,,,,,,,,,0,nan,True,mild|clip_horizon_fast_v3|mild|rep4|seed20240909,0,0,0,0,False,,,"picture displayed, not verified",1.0,0.0,,,,,,,,,0.9645977715368869,,
moderate,,nan,clip_horizon_fast_v3,0,1.0,0.0,0,12b0ecf5d943e390,0.0,B2,0,synthetic,21.561168455109527,21.561168455109527,1,1,False,synthetic:horizon-v3,0.41011919005709313,0.41011919005709313,0.0,,,,,,,,,,,0,nan,True,moderate|clip_horizon_fast_v3|moderate|rep1|seed20240909,0,0,0,0,False,,,"picture displayed, not verified",3.0,1.0,,,,,,,,,0.9614546148001935,,
moderate,,nan,clip_horizon_fast_v3,0,1.0,0.0,3,12b0ecf5d943e390,0.0,B2,0,synthetic,23.200479672676067,23.200479672676067,1,1,False,synthetic:horizon-v3,0.43663184292237767,0.43663184292237767,0.0,,,,,,,,,,,0,nan,True,moderate|clip_horizon_fast_v3|moderate|rep1|seed20240909,0,0,0,0,False,,,"picture displayed, not verified",4.0,1.0,,,,,,,,,0.9234591778984681,,
moderate,,nan,clip_horizon_fast_v3,0,1.0,0.0,6,12b0ecf5d943e390,0.0,B2,0,synthetic,23.02805197373578,23.02805197373578,1,1,False,synthetic:horizon-v3,0.4198902267428621,0.4198902267428621,0.0,,,,,,,,,,,0,nan,True,moderate|clip_horizon_fast_v3|moderate|rep1|seed20240909,0,0,0,0,False,,,"picture displayed, not verified",4.0,1.0,,,,,,,,,0.9278104345329937,,
moderate,,nan,clip_horizon_fast_v3,0,1.0,0.0,9,12b0ecf5d943e390,0.0,B2,0,synthetic,21.420240751814426,21.420240751814426,1,1,False,synthetic:horizon-v3,0.41353381272489104,0.41353381272489104,0.0,,,,,,,,,,,0,nan,True,moderate|clip_horizon_fast_v3|moderate|rep1|seed20240909,0,0,0,0,False,,,"picture displayed, not verified",3.0,1.0,,,,,,,,,0.9180652392791867,,
moderate,,nan,clip_horizon_fast_v3,0,1.0,0.0,12,12b0ecf5d943e390,0.0,B2,0,synthetic,21.80392185553606,21.80392185553606,1,1,False,synthetic:horizon-v3,0.4107112698748798,0.4107112698748798,0.0,,,,,,,,,,,0,nan,True,moderate|clip_horizon_fast_v3|moderate|rep1|seed20240909,0,0,0,0,False,,,"picture displayed, not verified",3.0,1.0,,,,,,,,,0.9340221145270935,,
moderate,,nan,clip_horizon_fast_v3,0,1.0,0.0,15,12b0ecf5d943e390,0.0,B2,0,synthetic,24.36037994725849,24.36037994725849,1,1,False,synthetic:horizon-v3,0.4534851796274297,0.4534851796274297,0.0,,,,,,,,,,,0,nan,True,moderate|clip_horizon_fast_v3|moderate|rep1|seed20240909,0,0,0,0,False,,,"picture displayed, not verified",4.0,1.0,,,,,,,,,0.9412076756133463,,
moderate,,nan,clip_horizon_fast_v3,0,1.0,0.0,2,ff27aac512027a17,0.0,B2,0,synthetic,25.155065310642012,25.155065310642012,1,0,False,synthetic:horizon-v3,0.4679983194870872,0.4679983194870872,0.0,,,,,,,,,,,0,nan,True,moderate|clip_horizon_fast_v3|moderate|rep0|seed20240909,0,0,0,0,False,,,"picture displayed, not verified",3.0,1.0,,,,,,,,,0.9428398166701462,,
moderate,,nan,clip_horizon_fast_v3,0,1.0,0.0,5,ff27aac512027a17,0.0,B2,0,synthetic,24.766314173475333,24.766314173475333,1,0,False,synthetic:horizon-v3,0.4535025315680268,0.4535025315680268,0.0,,,,,,,,,,,0,nan,True,moderate|clip_horizon_fast_v3|moderate|rep0|seed20240909,0,0,0,0,False,,,"picture displayed, not verified",3.0,1.0,,,,,,,,,0.9435669723953855,,
moderate,,nan,clip_horizon_fast_v3,0,1.0,0.0,8,ff27aac512027a17,0.0,B2,0,synthetic,23.50114808928908,23.50114808928908,1,0,False,synthetic:horizon-v3,0.42847082061615444,0.42847082061615444,0.0,,,,,,,,,,,0,nan,True,moderate|clip_horizon_fast_v3|moderate|rep0|seed20240909,0,0,0,0,False,,,"picture displayed, not verified",3.0,1.0,,,,,,,,,0.9388380505592125,,
moderate,,nan,clip_horizon_fast_v3,0,1.0,0.0,11,ff27aac512027a17,0.0,B2,0,synthetic,22.993038126380085,22.993038126380085,1,0,False,synthetic:horizon-v3,0.4485974145407348,0.4485974145407348,0.0,,,,,,,,,,,0,nan,True,moderate|clip_horizon_fast_v3|moderate|rep0|seed20240909,0,0,0,0,False,,,"picture displayed, not verified",3.0,1.0,,,,,,,,,0.9386770620539048,,
moderate,,nan,clip_horizon_fast_v3,0,1.0,0.0,14,ff27aac512027a17,0.0,B2,0,synthetic,21.154342171986734,21.154342171986734,1,0,False,synthetic:horizon-v3,0.3840824995564685,0.3840824995564685,0.0,,,,,,,,,,,0,nan,True,moderate|clip_horizon_fast_v3|moderate|rep0|seed20240909,0,0,0,0,False,,,"picture displayed, not verified",4.0,1.0,,,,,,,,,0.9301356084769942,,
bursty,,nan,clip_horizon_fast_v3,0,1.0,0.0,1,834c9cc264054f2c,0.0,B2,0,synthetic,16.886522481751417,16.886522481751417,1,0,False,synthetic:horizon-v3,0.3694702051334117,0.3694702051334117,0.0,,,,,,,,,,,0,nan,True,bursty|clip_horizon_fast_v3|bursty|rep0|seed20240909,0,0,0,0,False,,,"picture displayed, not verified",0.0,0.0,,,,,,,,,0.9709321909995956,,
bursty,,nan,clip_horizon_fast_v3,0,1.0,0.0,4,834c9cc264054f2c,0.0,B2,0,synthetic,18.025224236481737,18.025224236481737,1,0,False,synthetic:horizon-v3,0.45371722630030226,0.45371722630030226,0.0,,,,,,,,,,,0,nan,True,bursty|clip_horizon_fast_v3|bursty|rep0|seed20240909,0,0,0,0,False,,,"picture displayed, not verified",0.0,0.0,,,,,,,,,0.9506631256271192,,
bursty,,nan,clip_horizon_fast_v3,0,1.0,0.0,7,834c9cc264054f2c,0.0,B2,0,synthetic,15.50329982589972,15.50329982589972,1,0,False,synthetic:horizon-v3,0.3026017270017322,0.3026017270017322,0.0,,,,,,,,,,,0,nan,True,bursty|clip_horizon_fast_v3|bursty|rep0|seed20240909,0,0,0,0,False,,,"picture displayed, not verified",0.0,0.0,,,,,,,,,0.9678272621752896,,
bursty,,nan,clip_horizon_fast_v3,0,1.0,0.0,10,834c9cc264054f2c,0.0,B2,0,synthetic,19.782785420599684,19.782785420599684,1,0,False,synthetic:horizon-v3,0.5479184628395627,0.5479184628395627,0.0,,,,,,,,,,,0,nan,True,bursty|clip_horizon_fast_v3|bursty|rep0|seed20240909,0,0,0,0,False,,,"picture displayed, not verified",0.0,0.0,,,,,,,,,0.9802686616129477,,
bursty,,nan,clip_horizon_fast_v3,0,1.0,0.0,13,834c9cc264054f2c,0.0,B2,0,synthetic,17.855298755714305,17.855298755714305,1,0,False,synthetic:horizon-v3,0.38912704330101505,0.38912704330101505,0.0,,,,,,,,,,,0,nan,True,bursty|clip_horizon_fast_v3|bursty|rep0|seed20240909,0,0,0,0,False,,,"picture displayed, not verified",0.0,-2.0,,,,,,,,,0.8849510061934753,,
moderate,,nan,clip_horizon_fast_v3,0,1.0,0.0,0,df8ad9aa6e20a67d,0.0,B2,0,synthetic,20.648211015189197,20.648211015189197,1,2,False,synthetic:horizon-v3,0.3749940478462946,0.3749940478462946,0.0,,,,,,,,,,,0,nan,True,moderate|clip_horizon_fast_v3|moderate|rep2|seed20240909,0,0,0,0,False,,,"picture displayed, not verified",3.0,1.0,,,,,,,,,0.9470501995978508,,
moderate,,nan,clip_horizon_fast_v3,0,1.0,0.0,3,df8ad9aa6e20a67d,0.0,B2,0,synthetic,21.05807860756852,21.05807860756852,1,2,False,synthetic:horizon-v3,0.3815089643790777,0.3815089643790777,0.0,,,,,,,,,,,0,nan,True,moderate|clip_horizon_fast_v3|moderate|rep2|seed20240909,0,0,0,0,False,,,"picture displayed, not verified",3.0,1.0,,,,,,,,,0.9499534388660825,,
moderate,,nan,clip_horizon_fast_v3,0,1.0,0.0,6,df8ad9aa6e20a67d,0.0,B2,0,synthetic,21.973951413470427,21.973951413470427,1,2,False,synthetic:horizon-v3,0.4017392885051802,0.4017392885051802,0.0,,,,,,,,,,,0,nan,True,moderate|clip_horizon_fast_v3|moderate|rep2|seed20240909,0,0,0,0,False,,,"picture displayed, not verified",3.0,1.0,,,,,,,,,0.9248716480585137,,
moderate,,nan,clip_horizon_fast_v3,0,1.0,0.0,9,df8ad9aa6e20a67d,0.0,B2,0,synthetic,22.293705219285755,22.293705219285755,1,2,False,synthetic:horizon-v3,0.426044604494397,0.426044604494397,0.0,,,,,,,,,,,0,nan,True,moderate|clip_horizon_fast_v3|moderate|rep2|seed20240909,0,0,0,0,False,,,"picture displayed, not verified",4.0,1.0,,,,,,,,,0.9473353598803552,,
moderate,,nan,clip_horizon_fast_v3,0,1.0,0.0,12,df8ad9aa6e20a67d,0.0,B2,0,synthetic,23.36576780796635,23.36576780796635,1,2,False,synthetic:horizon-v3,0.4423965126387626,0.4423965126387626,0.0,,,,,,,,,,,0,nan,True,moderate|clip_horizon_fast_v3|moderate|rep2|seed20240909,0,0,0,0,False,,,"picture displayed, not verified",3.0,1.0,,,,,,,,,0.9312007306065511,,
moderate,,nan,clip_horizon_fast_v3,0,1.0,0.0,15,df8ad9aa6e20a67d,0.0,B2,0,synthetic,23.63233339640874,23.63233339640874,1,2,False,synthetic:horizon-v3,0.43554053066703685,0.43554053066703685,0.0,,,,,,,,,,,0,nan,True,moderate|clip_horizon_fast_v3|moderate|rep2|seed20240909,0,0,0,0,False,,,"picture displayed, not verified",4.0,1.0,,,,,,,,,0.9314096864156215,,
moderate,,nan,clip_horizon_fast_v3,0,1.0,0.0,2,17e781a6829e7108,0.0,B2,0,synthetic,23.93613911055821,23.93613911055821,1,3,False,synthetic:horizon-v3,0.445766615369479,0.445766615369479,0.0,,,,,,,,,,,0,nan,True,moderate|clip_horizon_fast_v3|moderate|rep3|seed20240909,0,0,0,0,False,,,"picture displayed, not verified",3.0,1.0,,,,,,,,,0.9593828536394658,,
moderate,,nan,clip_horizon_fast_v3,0,1.0,0.0,5,17e781a6829e7108,0.0,B2,0,synthetic,25.00778167971763,25.00778167971763,1,3,False,synthetic:horizon-v3,0.4597381683683522,0.4597381683683522,0.0,,,,,,,,,,,0,nan,True,moderate|clip_horizon_fast_v3|moderate|rep3|seed20240909,0,0,0,0,False,,,"picture displayed, not verified",3.0,1.0,,,,,,,,,0.9497762219248926,,
moderate,,nan,clip_horizon_fast_v3,0,1.0,0.0,8,17e781a6829e7108,0.0,B2,0,synthetic,24.469921127555978,24.469921127555978,1,3,False,synthetic:horizon-v3,0.4503066094826204,0.4503066094826204,0.0,,,,,,,,,,,0,nan,True,moderate|clip_horizon_fast_v3|moderate|rep3|seed20240909,0,0,0,0,False,,,"picture displayed, not verified",3.0,1.0,,,,,,,,,0.9002006453358088,,
moderate,,nan,clip_horizon_fast_v3,0,1.0,0.0,11,17e781a6829e7108,0.0,B2,0,synthetic,22.77855025969128,22.77855025969128,1,3,False,synthetic:horizon-v3,0.44193521990231144,0.44193521990231144,0.0,,,,,,,,,,,0,nan,True,moderate|clip_horizon_fast_v3|moderate|rep3|seed20240909,0,0,0,0,False,,,"picture displayed, not verified",3.0,1.0,,,,,,,,,0.9064148859717704,,
moderate,,nan,clip_horizon_fast_v3,0,1.0,0.0,14,17e781a6829e7108,0.0,B2,0,synthetic,24.044676250660114,24.044676250660114,1,3,False,synthetic:horizon-v3,0.4504080756278735,0.4504080756278735,0.0,,,,,,,,,,,0,nan,True,moderate|clip_horizon_fast_v3|moderate|rep3|seed20240909,0,0,0,0,False,,,"picture displayed, not verified",3.0,1.0,,,,,,,,,0.9200968586541529,,
moderate,,nan,clip_horizon_fast_v3,0,1.0,0.0,1,8d165a2a757675f1,0.0,B2,0,synthetic,25.05136977300021,25.05136977300021,1,4,False,synthetic:horizon-v3,0.47410561086928377,0.47410561086928377,0.0,,,,,,,,,,,0,nan,True,moderate|clip_horizon_fast_v3|moderate|rep4|seed20240909,0,0,0,0,False,,,"picture displayed, not verified",3.0,1.0,,,,,,,,,0.9582547841257515,,
moderate,,nan,clip_horizon_fast_v3,0,1.0,0.0,4,8d165a2a757675f1,0.0,B2,0,synthetic,25.189825216492366,25.189825216492366,1,4,False,synthetic:horizon-v3,0.47095825126553054,0.47095825126553054,0.0,,,,,,,,,,,0,nan,True,moderate|clip_horizon_fast_v3|moderate|rep4|seed20240909,0,0,0,0,False,,,"picture displayed, not verified",3.0,1.0,,,,,,,,,0.9614152193747917,,
moderate,,nan,clip_horizon_fast_v3,0,1.0,0.0,7,8d165a2a757675f1,0.0,B2,0,synthetic,22.628705508260584,22.628705508260584,1,4,False,synthetic:horizon-v3,0.40950019600657317,0.40950019600657317,0.0,,,,,,,,,,,0,nan,True,moderate|clip_horizon_fast_v3|moderate|rep4|seed20240909,0,0,0,0,False,,,"picture displayed, not verified",3.0,1.0,,,,,,,,,0.9461662452897592,,
moderate,,nan,clip_horizon_fast_v3,0,1.0,0.0,10,8d165a2a757675f1,0.0,B2,0,synthetic,24.49387642787277,24.49387642787277,1,4,False,synthetic:horizon-v3,0.46445522802812217,0.46445522802812217,0.0,,,,,,,,,,,0,nan,True,moderate|clip_horizon_fast_v3|moderate|rep4|seed20240909,0,0,0,0,False,,,"picture displayed, not verified",3.0,1.0,,,,,,,,,0.9417920536154064,,
moderate,,nan,clip_horizon_fast_v3,0,1.0,0.0,13,8d165a2a757675f1,0.0,B2,0,synthetic,25.172505944108163,25.172505944108163,1,4,False,synthetic:horizon-v3,0.47044098472534457,0.47044098472534457,0.0,,,,,,,,,,,0,nan,True,moderate|clip_horizon_fast_v3|moderate|rep4|seed20240909,0,0,0,0,False,,,"picture displayed, not verified",3.0,1.0,,,,,,,,,0.9326097168749721,,
