channel,clip,count,frame_id,job_id,method,repetition,scene,status
harsh,nat_074983792,8,13,8e51259b2c638d9b,B0d,3,natural:74983792,header_unrecoverable
harsh,nat_074983792,8,14,8e51259b2c638d9b,B0d,3,natural:74983792,header_unrecoverable
harsh,nat_074983792,8,15,8e51259b2c638d9b,B0d,3,natural:74983792,header_unrecoverable
moderate,nat_074983792,8,0,477849ed13301c14,B0d,0,natural:74983792,verified
moderate,nat_074983792,8,1,477849ed13301c14,B0d,0,natural:74983792,verified
moderate,nat_074983792,8,2,477849ed13301c14,B0d,0,natural:74983792,verified
moderate,nat_074983792,8,3,477849ed13301c14,B0d,0,natural:74983792,verified
moderate,nat_074983792,8,4,477849ed13301c14,B0d,0,natural:74983792,verified
moderate,nat_074983792,8,5,477849ed13301c14,B0d,0,natural:74983792,verified
moderate,nat_074983792,8,6,477849ed13301c14,B0d,0,natural:74983792,verified
moderate,nat_074983792,8,7,477849ed13301c14,B0d,0,natural:74983792,verified
moderate,nat_074983792,8,8,477849ed13301c14,B0d,0,natural:74983792,verified
moderate,nat_074983792,4,9,477849ed13301c14,B0d,0,natural:74983792,payload_unrecoverable
moderate,nat_074983792,4,10,477849ed13301c14,B0d,0,natural:74983792,verified
moderate,nat_074983792,8,11,477849ed13301c14,B0d,0,natural:74983792,verified
moderate,nat_074983792,8,12,477849ed13301c14,B0d,0,natural:74983792,verified
moderate,nat_074983792,8,13,477849ed13301c14,B0d,0,natural:74983792,verified
moderate,nat_074983792,4,14,477849ed13301c14,B0d,0,natural:74983792,verified
moderate,nat_074983792,8,15,477849ed13301c14,B0d,0,natural:74983792,verified
moderate,nat_074983792,8,0,e4b843cd3194ee6c,B0d,1,natural:74983792,verified
moderate,nat_074983792,4,1,e4b843cd3194ee6c,B0d,1,natural:74983792,verified
moderate,nat_074983792,8,2,e4b843cd3194ee6c,B0d,1,natural:74983792,verified
moderate,nat_074983792,3,3,e4b843cd3194ee6c,B0d,1,natural:74983792,payload_unrecoverable
moderate,nat_074983792,8,4,e4b843cd3194ee6c,B0d,1,natural:74983792,verified
moderate,nat_074983792,8,5,e4b843cd3194ee6c,B0d,1,natural:74983792,verified
moderate,nat_074983792,8,6,e4b843cd3194ee6c,B0d,1,natural:74983792,verified
moderate,nat_074983792,8,7,e4b843cd3194ee6c,B0d,1,natural:74983792,verified
moderate,nat_074983792,1,8,e4b843cd3194ee6c,B0d,1,natural:74983792,auth_failed
moderate,nat_074983792,8,9,e4b843cd3194ee6c,B0d,1,natural:74983792,verified
moderate,nat_074983792,8,10,e4b843cd3194ee6c,B0d,1,natural:74983792,verified
moderate,nat_074983792,8,11,e4b843cd3194ee6c,B0d,1,natural:74983792,verified
moderate,nat_074983792,8,12,e4b843cd3194ee6c,B0d,1,natural:74983792,verified
moderate,nat_074983792,8,13,e4b843cd3194ee6c,B0d,1,natural:74983792,verified
moderate,nat_074983792,8,14,e4b843cd3194ee6c,B0d,1,natural:74983792,verified
moderate,nat_074983792,8,15,e4b843cd3194ee6c,B0d,1,natural:74983792,verified
moderate,nat_074983792,8,0,4ca90c207e927db5,B0d,3,natural:74983792,verified
moderate,nat_074983792,8,1,4ca90c207e927db5,B0d,3,natural:74983792,verified
moderate,nat_074983792,8,2,4ca90c207e927db5,B0d,3,natural:74983792,verified
moderate,nat_074983792,8,3,4ca90c207e927db5,B0d,3,natural:74983792,verified
moderate,nat_074983792,8,4,4ca90c207e927db5,B0d,3,natural:74983792,verified
