authenticated,channel,coverage_meaning,failures,hi,lo,mean,method,metric,n_bit_exact_excluded,n_failed,n_observations,n_scenes,n_sources,n_units,unit_of_independence
True,moderate,,"{""deadline_miss"": 9, ""no_sync"": 2}",25.99657305094633,22.66198895129405,24.17273922342755,B4,psnr_full,0,11,1109,14,14,14,source
True,moderate,,{},27.001539643923003,23.865652237468044,25.266102351425037,B4t,psnr_full,0,0,1120,14,14,14,source
True,moderate,,{},26.149762733445506,22.737237048960854,24.249569075985374,P,psnr_full,0,0,1120,14,14,14,source
False,moderate,,{},0.6793721554399793,0.6106562144127842,0.6464390529011379,B0a,ssim_full,0,0,1120,14,14,14,source
False,moderate,,{},0.7713084917352551,0.7231560913480074,0.747244998185219,B0a-R,ssim_full,0,0,1120,14,14,14,source
False,moderate,,"{""deadline_miss"": 6, ""no_sync"": 1}",0.7616851226098208,0.6810335998698775,0.7194093926537565,B0d,ssim_full,0,7,1113,14,14,14,source
False,moderate,,{},0.6175395274367874,0.5425268222217469,0.581628193794742,B1,ssim_full,0,0,1120,14,14,14,source
False,moderate,,{},0.6184429752149415,0.5426400410575444,0.5823202350052531,B2,ssim_full,0,0,1120,14,14,14,source
True,moderate,,"{""deadline_miss"": 269, ""no_sync"": 28}",0.8116557761880075,0.7431188700978325,0.7780801483001131,B3,ssim_full,0,297,823,14,14,14,source
True,moderate,,"{""deadline_miss"": 9, ""no_sync"": 2}",0.7553013313392515,0.675859188681292,0.7131999180664613,B4,ssim_full,0,11,1109,14,14,14,source
True,moderate,,{},0.7555558853851497,0.6729802603510023,0.7139154127194572,B4t,ssim_full,0,0,1120,14,14,14,source
True,moderate,,{},0.6990325199024304,0.6007654623134705,0.647623313728679,P,ssim_full,0,0,1120,14,14,14,source
False,moderate,"картинка показана, але НЕ автентифікована",{},1.0,1.0,1.0,B0a,coverage,0,0,1120,14,14,14,source
False,moderate,"картинка показана, але НЕ автентифікована",{},1.0,1.0,1.0,B0a-R,coverage,0,0,1120,14,14,14,source
False,moderate,"картинка показана, але НЕ автентифікована","{""deadline_miss"": 6, ""no_sync"": 1}",0.9116484375,0.8740166480654762,0.8928683035714285,B0d,coverage,0,7,1113,14,14,14,source
False,moderate,"картинка показана, але НЕ автентифікована",{},1.0,1.0,1.0,B1,coverage,0,0,1120,14,14,14,source
False,moderate,"картинка показана, але НЕ автентифікована",{},1.0,1.0,1.0,B2,coverage,0,0,1120,14,14,14,source
True,moderate,,"{""deadline_miss"": 269, ""no_sync"": 28}",1.0,1.0,1.0,B3,coverage,0,297,823,14,14,14,source
True,moderate,,"{""deadline_miss"": 9, ""no_sync"": 2}",0.8866934523809523,0.8602550356079932,0.8729905399659863,B4,coverage,0,11,1109,14,14,14,source
True,moderate,,{},0.9846540178571429,0.9733258928571428,0.9791294642857143,B4t,coverage,0,0,1120,14,14,14,source
True,moderate,,{},0.9620535714285713,0.9509486607142857,0.9565011160714285,P,coverage,0,0,1120,14,14,14,source
False,moderate,,{},22.196495388091982,21.056765024524044,21.59021759164035,B0a,psnr_verified,0,0,1120,14,14,14,source
False,moderate,,{},24.54696752326724,23.119063780551098,23.773511586151297,B0a-R,psnr_verified,0,0,1120,14,14,14,source
False,moderate,,"{""deadline_miss"": 6, ""no_sync"": 1}",28.851037371314433,25.485920709654167,26.9676091796797,B0d,psnr_verified,0,7,1113,14,14,14,source
False,moderate,,{},21.292334613809956,20.257726048042894,20.729766851159262,B1,psnr_verified,0,0,1120,14,14,14,source
False,moderate,,{},21.28931050656054,20.275096535940268,20.739524988917484,B2,psnr_verified,0,0,1120,14,14,14,source
True,moderate,,"{""deadline_miss"": 269, ""no_sync"": 28}",28.800655877589335,25.460380617821485,26.922245973810476,B3,psnr_verified,0,297,823,14,14,14,source
True,moderate,,"{""deadline_miss"": 9, ""no_sync"": 2}",28.822995190836703,25.47094864297569,26.939585078553023,B4,psnr_verified,0,11,1109,14,14,14,source
True,moderate,,{},27.45455481734793,24.333436730146655,25.70882693246308,B4t,psnr_verified,0,0,1120,14,14,14,source
True,moderate,,{},26.40664632020061,23.05869126212935,24.53700201081319,P,psnr_verified,0,0,1120,14,14,14,source
False,moderate,,{},1.0,1.0,1.0,B0a,availability,0,0,1120,14,14,14,source
False,moderate,,{},1.0,1.0,1.0,B0a-R,availability,0,0,1120,14,14,14,source
False,moderate,,"{""deadline_miss"": 6, ""no_sync"": 1}",0.9973214285714286,0.9901785714285717,0.9937500000000002,B0d,availability,0,7,1113,14,14,14,source
False,moderate,,{},1.0,1.0,1.0,B1,availability,0,0,1120,14,14,14,source
False,moderate,,{},1.0,1.0,1.0,B2,availability,0,0,1120,14,14,14,source
True,moderate,,"{""deadline_miss"": 269, ""no_sync"": 28}",0.7785714285714285,0.6928571428571428,0.7348214285714286,B3,availability,0,297,823,14,14,14,source
True,moderate,,"{""deadline_miss"": 9, ""no_sync"": 2}",0.9955357142857143,0.9848214285714286,0.9901785714285716,B4,availability,0,11,1109,14,14,14,source
True,moderate,,{},1.0,1.0,1.0,B4t,availability,0,0,1120,14,14,14,source
True,moderate,,{},1.0,1.0,1.0,P,availability,0,0,1120,14,14,14,source
False,moderate,,{},22.196495388091982,21.056765024524044,21.59021759164035,B0a,psnr_displayed,0,0,1120,14,14,14,source
False,moderate,,{},24.54696752326724,23.119063780551098,23.773511586151297,B0a-R,psnr_displayed,0,0,1120,14,14,14,source
False,moderate,,"{""deadline_miss"": 6, ""no_sync"": 1}",26.698860128352656,22.839206123265743,24.57271853934333,B0d,psnr_displayed,0,7,1113,14,14,14,source
False,moderate,,{},21.292334613809956,20.257726048042894,20.729766851159262,B1,psnr_displayed,0,0,1120,14,14,14,source
False,moderate,,{},21.28931050656054,20.275096535940268,20.739524988917484,B2,psnr_displayed,0,0,1120,14,14,14,source
True,moderate,,"{""deadline_miss"": 269, ""no_sync"": 28}",27.137486001526007,23.087595170183103,24.922270188221002,B3,psnr_displayed,0,297,823,14,14,14,source
True,moderate,,"{""deadline_miss"": 9, ""no_sync"": 2}",25.96522551444448,22.61978345726095,24.135803801281476,B4,psnr_displayed,0,11,1109,14,14,14,source
True,moderate,,{},27.001539643923003,23.865652237468044,25.266102351425037,B4t,psnr_displayed,0,0,1120,14,14,14,source
True,moderate,,{},26.149762733445506,22.737237048960854,24.249569075985374,P,psnr_displayed,0,0,1120,14,14,14,source
