authenticated,corrected_symbols,coverage,estimated_fraction,frame_id,max_age_frames,method,payload_bytes,provenance,psnr_full,psnr_verified,rasters,realisation,resynchronised,source,ssim_full,ssim_verified,stale_fraction,status_auth_failed,status_filler,status_fragment_ok,status_frame_incomplete,status_frame_verified,status_header_invalid,status_header_unrecoverable,status_no_sync,status_payload_unrecoverable,status_verified,symbol_error_denominator,symbol_errors_pre_fec,sync_found,units_rejected,units_sent,units_verified,wire_bytes,x_authenticated,x_coverage_meaning,x_est_dx,x_est_dy,x_filler_units,x_fragments,x_fragments_recovered,x_segments,x_sync_score,x_units_per_raster
False,0,1.0,0.0,1,0.0,B0a,0,synthetic,13.514028326738776,13.514028326738776,1,1,False,seq_texture_fast,0.2863881798580923,0.2863881798580923,0.0,,,,,,,,,,,0,nan,True,0,0,0,0,False,"picture displayed, not verified",4.0,5.0,,,,,0.7298216130028541,
False,0,1.0,0.0,2,0.0,B0a,0,synthetic,22.29231665804059,22.29231665804059,1,1,False,seq_texture_fast,0.7916510045850368,0.7916510045850368,0.0,,,,,,,,,,,0,nan,True,0,0,0,0,False,"picture displayed, not verified",4.0,1.0,,,,,0.9512366022679705,
False,0,1.0,0.0,3,0.0,B0a,0,synthetic,23.537227266079505,23.537227266079505,1,1,False,seq_texture_fast,0.8408699768095653,0.8408699768095653,0.0,,,,,,,,,,,0,nan,True,0,0,0,0,False,"picture displayed, not verified",3.0,1.0,,,,,0.9491717324589624,
False,0,1.0,0.0,0,0.0,B0a,0,synthetic,24.89263266687661,24.89263266687661,1,2,False,seq_texture_fast,0.870524914208931,0.870524914208931,0.0,,,,,,,,,,,0,nan,True,0,0,0,0,False,"picture displayed, not verified",3.0,1.0,,,,,0.938395027861653,
False,0,1.0,0.0,1,0.0,B0a,0,synthetic,22.253646469480337,22.253646469480337,1,2,False,seq_texture_fast,0.806343583850099,0.806343583850099,0.0,,,,,,,,,,,0,nan,True,0,0,0,0,False,"picture displayed, not verified",3.0,1.0,,,,,0.9636245741775752,
False,0,1.0,0.0,2,0.0,B0a,0,synthetic,22.091473708944022,22.091473708944022,1,2,False,seq_texture_fast,0.804059054818767,0.804059054818767,0.0,,,,,,,,,,,0,nan,True,0,0,0,0,False,"picture displayed, not verified",3.0,1.0,,,,,0.9281162297608347,
False,0,1.0,0.0,3,0.0,B0a,0,synthetic,22.063259551916516,22.063259551916516,1,2,False,seq_texture_fast,0.7881204237446878,0.7881204237446878,0.0,,,,,,,,,,,0,nan,True,0,0,0,0,False,"picture displayed, not verified",4.0,1.0,,,,,0.9293232820120039,
False,1149,0.625,0.375,0,0.0,B0d,919,synthetic,28.915414197455284,36.32060673235907,2,0,True,still_smooth,0.8752349700898142,0.8870591592221923,0.0,,,,,,,,,3,5,39552,0.029429611650485438,True,3,8,5,9888,False,,,,0,,,8,,4
False,1551,1.0,0.0,0,0.0,B0d,919,synthetic,36.483156884500104,36.483156884500104,2,1,True,still_smooth,0.8870704724556445,0.8870704724556445,0.0,,,,,,,,,,8,39552,0.01701557443365696,True,0,8,8,9888,False,,,,0,,,8,,4
False,1715,1.0,0.0,0,0.0,B0d,919,synthetic,36.483156884500104,36.483156884500104,2,2,True,still_smooth,0.8870704724556445,0.8870704724556445,0.0,,,,,,,,,,8,39552,0.024499393203883495,True,0,8,8,9888,False,,,,0,,,8,,4
False,1348,1.0,0.0,0,0.0,B0d,3054,synthetic,25.153143747579776,25.153143747579776,2,0,True,still_text,0.8983801607008477,0.8983801607008477,0.0,,,,,,,,,,8,39552,0.011124595469255663,True,0,8,8,9888,False,,,,0,,,8,,4
False,1086,0.75,0.25,0,0.0,B0d,3054,synthetic,19.45416972290286,25.32462796390082,2,1,True,still_text,0.8106147538080818,0.8954888528214922,0.0,,,,,,,,,2,6,39552,0.03602851941747573,True,2,8,6,9888,False,,,,0,,,8,,4
False,1103,1.0,0.0,0,0.0,B0d,3054,synthetic,25.153143747579776,25.153143747579776,2,2,True,still_text,0.8983801607008477,0.8983801607008477,0.0,,,,,,,,,,8,39552,0.019872572815533982,True,0,8,8,9888,False,,,,0,,,8,,4
False,1016,1.0,0.0,0,0.0,B0d,4625,synthetic,27.15144070427842,27.15144070427842,2,0,True,still_texture,0.8932951912644751,0.8932951912644751,0.0,,,,,,,,,,8,39552,0.01137742718446602,True,0,8,8,9888,False,,,,0,,,8,,4
False,791,0.5,0.5,0,0.0,B0d,4625,synthetic,16.841386704776923,27.177663970016802,2,1,True,still_texture,0.475322665867899,0.8886701438774973,0.0,1,,,,,,,,3,4,39552,0.0398462783171521,True,4,8,4,9888,False,,,,0,,,8,,4
False,1536,1.0,0.0,0,0.0,B0d,4625,synthetic,27.15144070427842,27.15144070427842,2,2,True,still_texture,0.8932951912644751,0.8932951912644751,0.0,,,,,,,,,,8,39552,0.0237914644012945,True,0,8,8,9888,False,,,,0,,,8,,4
False,1420,0.75,0.25,0,0.0,B0d,1076,synthetic,14.071766573006247,29.858346655583855,2,0,True,still_edges,0.7965088443781375,0.8788173620799005,0.0,2,,,,,,,,,6,39552,0.023968446601941747,True,2,8,6,9888,False,,,,0,,,8,,4
False,1528,1.0,0.0,0,0.0,B0d,1076,synthetic,30.215026070732705,30.215026070732705,2,1,True,still_edges,0.8892269156875389,0.8892269156875389,0.0,,,,,,,,,,8,39552,0.014284991909385113,True,0,8,8,9888,False,,,,0,,,8,,4
False,2771,1.0,0.0,0,0.0,B0d,1076,synthetic,30.215026070732705,30.215026070732705,2,2,True,still_edges,0.8892269156875389,0.8892269156875389,0.0,,,,,,,,,,8,39552,0.019291059870550162,True,0,8,8,9888,False,,,,0,,,8,,4
False,1357,1.0,0.0,0,0.0,B0d,1145,synthetic,30.569354014602986,30.569354014602986,2,0,True,seq_illumination_slow,0.8852708281201247,0.8852708281201247,0.0,,,,,,,,,,8,39552,0.009936286407766991,True,0,8,8,9888,False,,,,0,,,8,,4
False,1432,1.0,0.0,1,0.0,B0d,1170,synthetic,30.3681343875699,30.3681343875699,2,0,False,seq_illumination_slow,0.8865606138684682,0.8865606138684682,0.0,,,,,,,,,,8,39552,0.009936286407766991,True,0,8,8,9888,False,,,,0,,,8,,4
False,1502,1.0,0.0,2,0.0,B0d,1195,synthetic,30.200871174988855,30.200871174988855,2,0,False,seq_illumination_slow,0.8828579695957618,0.8828579695957618,0.0,,,,,,,,,,8,39552,0.017951051779935275,True,0,8,8,9888,False,,,,0,,,8,,4
False,1285,1.0,0.0,3,0.0,B0d,1215,synthetic,30.328642539634917,30.328642539634917,2,0,False,seq_illumination_slow,0.8792426832672545,0.8792426832672545,0.0,,,,,,,,,,8,39552,0.013349514563106795,True,0,8,8,9888,False,,,,0,,,8,,4
False,589,0.5,0.5,0,0.0,B0d,1145,synthetic,7.951451215497406,30.719498015383383,2,1,True,seq_illumination_slow,0.6789582288652697,0.8907735321930073,0.0,,,,,,,,4,,4,39552,0.16841120550161812,False,4,8,4,9888,False,,,,0,,,8,,4
False,1587,1.0,0.0,1,0.0,B0d,1170,synthetic,30.3681343875699,30.3681343875699,2,1,False,seq_illumination_slow,0.8865606138684682,0.8865606138684682,0.0,,,,,,,,,,8,39552,0.02285598705501618,True,0,8,8,9888,False,,,,0,,,8,,4
False,869,0.625,0.375,2,0.0,B0d,1195,synthetic,15.03781825010268,30.186533602992114,2,1,False,seq_illumination_slow,0.8060654308829499,0.8788026642156316,0.0,,,,,,,,,3,5,39552,0.028873381877022652,True,3,8,5,9888,False,,,,0,,,8,,4
False,1381,1.0,0.0,3,0.0,B0d,1215,synthetic,30.328642539634917,30.328642539634917,2,1,False,seq_illumination_slow,0.8792426832672545,0.8792426832672545,0.0,,,,,,,,,,8,39552,0.008747977346278317,True,0,8,8,9888,False,,,,0,,,8,,4
False,1818,1.0,0.0,0,0.0,B0d,1145,synthetic,30.569354014602986,30.569354014602986,2,2,True,seq_illumination_slow,0.8852708281201247,0.8852708281201247,0.0,,,,,,,,,,8,39552,0.007079288025889968,True,0,8,8,9888,False,,,,0,,,8,,4
False,1611,1.0,0.0,1,0.0,B0d,1170,synthetic,30.3681343875699,30.3681343875699,2,2,False,seq_illumination_slow,0.8865606138684682,0.8865606138684682,0.0,,,,,,,,,,8,39552,0.018052184466019416,True,0,8,8,9888,False,,,,0,,,8,,4
