authenticated,coverage_hi,coverage_lo,coverage_mean,coverage_n,coverage_sd,method,psnr_hi,psnr_lo,psnr_mean,psnr_n,psnr_sd,sequences
False,1.0,1.0,1.0,35,0.0,B0a,15.174985568898064,13.12224410127582,14.148614835086942,35,3.0980056878903564,35
False,0.7828490583947574,0.5814366558909569,0.6821428571428572,35,0.3039724088056777,B0d,23.47761584239361,17.932745408674393,20.705180625534002,35,8.368340783885985,35
False,1.0,1.0,1.0,35,0.0,B1,15.056755500299746,12.922984946831585,13.989870223565665,35,3.220295110496496,35
False,1.0,1.0,1.0,35,0.0,B2,15.06050187672396,12.832484071556815,13.946492974140387,35,3.362533442228402,35
True,0.7188593677620552,0.438283489380802,0.5785714285714286,35,0.42344624533590525,B3,25.19346043445218,19.679249803270626,22.436355118861403,35,8.322068886450554,35
True,0.7833798388767484,0.5809058754089659,0.6821428571428572,35,0.30557452088668335,B4,23.52439742702216,17.989066301082204,20.75673186405218,35,8.353944022177393,35
True,0.867796694507472,0.7429175912068138,0.8053571428571429,35,0.18846804550220225,P,24.780894057496536,21.602095207331057,23.191494632413796,35,4.797456023470478,35
