authenticated,corrected_symbols,coverage,estimated_fraction,frame_id,max_age_frames,method,payload_bytes,provenance,psnr_full,psnr_verified,rasters,realisation,resynchronised,source,ssim_full,ssim_verified,stale_fraction,status_auth_failed,status_filler,status_fragment_ok,status_frame_incomplete,status_frame_verified,status_header_invalid,status_header_unrecoverable,status_no_sync,status_payload_unrecoverable,status_verified,symbol_error_denominator,symbol_errors_pre_fec,sync_found,units_rejected,units_sent,units_verified,wire_bytes,x_authenticated,x_coverage_meaning,x_est_dx,x_est_dy,x_filler_units,x_fragments,x_fragments_recovered,x_segments,x_sync_score,x_units_per_raster
False,0,1.0,0.0,2,0.0,B0a,0,synthetic,12.037429328809628,12.037429328809628,1,3,False,seq_illumination_slow,0.24457590795265094,0.24457590795265094,0.0,,,,,,,,,,,0,nan,True,0,0,0,0,False,"picture displayed, not verified",0.0,-3.0,,,,,0.40413943059068325,
False,0,1.0,0.0,3,0.0,B0a,0,synthetic,16.298097523869668,16.298097523869668,1,3,False,seq_illumination_slow,0.6155316705053496,0.6155316705053496,0.0,,,,,,,,,,,0,nan,True,0,0,0,0,False,"picture displayed, not verified",0.0,0.0,,,,,0.9769091631225103,
False,0,1.0,0.0,0,0.0,B0a,0,synthetic,16.74174410993491,16.74174410993491,1,4,False,seq_illumination_slow,0.7300814583429736,0.7300814583429736,0.0,,,,,,,,,,,0,nan,True,0,0,0,0,False,"picture displayed, not verified",0.0,0.0,,,,,0.973438998538209,
False,0,1.0,0.0,1,0.0,B0a,0,synthetic,10.300443948914602,10.300443948914602,1,4,False,seq_illumination_slow,0.19153857360973234,0.19153857360973234,0.0,,,,,,,,,,,0,nan,False,0,0,0,0,False,"picture displayed, not verified",7.0,4.0,,,,,0.09627160241056675,
False,0,1.0,0.0,2,0.0,B0a,0,synthetic,11.0619815199218,11.0619815199218,1,4,False,seq_illumination_slow,0.3275629083474549,0.3275629083474549,0.0,,,,,,,,,,,0,nan,False,0,0,0,0,False,"picture displayed, not verified",0.0,-1.0,,,,,0.13085672027226328,
False,0,1.0,0.0,3,0.0,B0a,0,synthetic,10.708292054127192,10.708292054127192,1,4,False,seq_illumination_slow,0.3795274840710081,0.3795274840710081,0.0,,,,,,,,,,,0,nan,True,0,0,0,0,False,"picture displayed, not verified",0.0,-6.0,,,,,0.43597411160437094,
False,0,1.0,0.0,0,0.0,B0a,0,synthetic,2.855258781763887,2.855258781763887,1,0,False,seq_edges_slow,0.0747903821556065,0.0747903821556065,0.0,,,,,,,,,,,0,nan,False,0,0,0,0,False,"picture displayed, not verified",10.0,8.0,,,,,0.05838260539694745,
False,0,1.0,0.0,1,0.0,B0a,0,synthetic,14.903905358582694,14.903905358582694,1,0,False,seq_edges_slow,0.4802531626661785,0.4802531626661785,0.0,,,,,,,,,,,0,nan,True,0,0,0,0,False,"picture displayed, not verified",0.0,-1.0,,,,,0.4457355287368067,
False,0,1.0,0.0,2,0.0,B0a,0,synthetic,13.870987893451298,13.870987893451298,1,0,False,seq_edges_slow,0.6068351861287641,0.6068351861287641,0.0,,,,,,,,,,,0,nan,True,0,0,0,0,False,"picture displayed, not verified",0.0,0.0,,,,,0.9653765441555974,
False,0,1.0,0.0,3,0.0,B0a,0,synthetic,11.777412293492763,11.777412293492763,1,0,False,seq_edges_slow,0.4180444484969421,0.4180444484969421,0.0,,,,,,,,,,,0,nan,False,0,0,0,0,False,"picture displayed, not verified",1.0,4.0,,,,,0.21272779795707245,
False,0,1.0,0.0,0,0.0,B0a,0,synthetic,13.088416625488453,13.088416625488453,1,1,False,seq_edges_slow,0.5294829617641624,0.5294829617641624,0.0,,,,,,,,,,,0,nan,True,0,0,0,0,False,"picture displayed, not verified",0.0,0.0,,,,,0.9623350358284088,
False,0,1.0,0.0,1,0.0,B0a,0,synthetic,12.786193716576511,12.786193716576511,1,1,False,seq_edges_slow,0.5691456289458957,0.5691456289458957,0.0,,,,,,,,,,,0,nan,True,0,0,0,0,False,"picture displayed, not verified",0.0,-4.0,,,,,0.6776065812513358,
False,0,1.0,0.0,2,0.0,B0a,0,synthetic,17.357828884581192,17.357828884581192,1,1,False,seq_edges_slow,0.6957412660442032,0.6957412660442032,0.0,,,,,,,,,,,0,nan,True,0,0,0,0,False,"picture displayed, not verified",0.0,0.0,,,,,0.9606881809724689,
False,0,1.0,0.0,3,0.0,B0a,0,synthetic,11.671608798915374,11.671608798915374,1,1,False,seq_edges_slow,0.38168456380665,0.38168456380665,0.0,,,,,,,,,,,0,nan,True,0,0,0,0,False,"picture displayed, not verified",0.0,0.0,,,,,0.9831320534796468,
False,0,1.0,0.0,0,0.0,B0a,0,synthetic,15.161465533696845,15.161465533696845,1,2,False,seq_edges_slow,0.6432348530665529,0.6432348530665529,0.0,,,,,,,,,,,0,nan,True,0,0,0,0,False,"picture displayed, not verified",0.0,0.0,,,,,0.9533921524319142,
False,0,1.0,0.0,1,0.0,B0a,0,synthetic,15.010411947101467,15.010411947101467,1,2,False,seq_edges_slow,0.6051683142773989,0.6051683142773989,0.0,,,,,,,,,,,0,nan,True,0,0,0,0,False,"picture displayed, not verified",0.0,0.0,,,,,0.9829560369351423,
False,0,1.0,0.0,2,0.0,B0a,0,synthetic,16.01596526917654,16.01596526917654,1,2,False,seq_edges_slow,0.653717006514925,0.653717006514925,0.0,,,,,,,,,,,0,nan,True,0,0,0,0,False,"picture displayed, not verified",0.0,0.0,,,,,0.9700530841243489,
False,0,1.0,0.0,3,0.0,B0a,0,synthetic,13.235684246573696,13.235684246573696,1,2,False,seq_edges_slow,0.5195016442592818,0.5195016442592818,0.0,,,,,,,,,,,0,nan,True,0,0,0,0,False,"picture displayed, not verified",0.0,0.0,,,,,0.973801567804442,
False,0,1.0,0.0,0,0.0,B0a,0,synthetic,14.289630853637348,14.289630853637348,1,3,False,seq_edges_slow,0.5121524493240532,0.5121524493240532,0.0,,,,,,,,,,,0,nan,True,0,0,0,0,False,"picture displayed, not verified",0.0,-3.0,,,,,0.5455474132454382,
False,0,1.0,0.0,1,0.0,B0a,0,synthetic,17.975425198620584,17.975425198620584,1,3,False,seq_edges_slow,0.7457194447539387,0.7457194447539387,0.0,,,,,,,,,,,0,nan,True,0,0,0,0,False,"picture displayed, not verified",0.0,0.0,,,,,0.978987152173388,
